LONGITUDE,LATITUDE,OBJECTID,WATBREAKINCIDENTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID
-80.5006992217916,43.438675611161,8832,1671,2011-12-15 15:38:26+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8654,QUEENS BLVD,82324,150.0,2014.0,PVC,N,03db97af-61a0-40a3-979a-efd34f4b0853
-80.5294307383052,43.4173874990754,8833,960,1998-09-18 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5642,ROYAL ORCHARD DR,33660,200.0,1973.0,DI,Y,5415045d-db6a-4d53-bce8-4f621fb0a5b4
-80.4807233310753,43.4843080920815,8835,1198,2008-02-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13055,HILLCREST LANE,79756,150.0,1979.0,DI,Y,d83619fc-b230-4840-ba60-9b0c91835135
-80.4684317602569,43.4426609092628,8836,163,2001-02-06 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11697,BRICK ST,4430,150.0,1952.0,DI,N,59dce886-88e5-45fd-a26b-f78bd1180c98
-80.5382497876829,43.4415200496885,8837,910,2001-11-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,21148,WESTWOOD DR,42900,300.0,1969.0,DI,Y,b9aacb83-dfa9-451c-a938-38520a77f85a
-80.4576937879672,43.4612282983983,8838,524,2006-12-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15731,BURLINGTON DR,5070,150.0,1961.0,CI,Y,dca9a713-c0f1-42b5-987b-2ccdf544868c
-80.5066170443415,43.4299377439585,8840,1640,2011-12-15 15:38:26+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,70088,EVERGREEN CRES,57990,150.0,1959.0,CI,Y,a365f61a-a1f0-4e53-874e-abedb6b25515
-80.4999070409587,43.4637610143006,8841,95,2005-03-06 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11167,ELLIS AVE,77192,150.0,2011.0,PVC,N,692c1898-0ee2-46d3-9eb5-df068d420e4b
-80.4459079104776,43.4596030238599,8843,1263,2008-12-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15930,STRATHCONA CRES,85102,150.0,1965.0,DI,Y,5639bc9a-f7e1-4811-9ee6-30b9c3b586f0
-80.4313980615871,43.4343004225109,8844,709,2000-04-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23065,THALER AVE,85016,150.0,1967.0,CI,Y,b809e155-137e-4555-92b2-9eb299bf9ee7
-80.4763432706932,43.4831786293908,8845,642,1997-07-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12639,PRINCE ST,31100,150.0,1964.0,CI,Y,49d1515e-452a-47ce-aedd-a901c70b0e0a
-80.4923937105767,43.4548382067037,8846,813,2000-11-29 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6667,WATER ST N,69315,300.0,2008.0,PVC,N,9bdb15a5-80c5-4e4b-aae6-2d2febc9038d
-80.497823639626,43.4260078009084,8847,634,2000-10-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6458,BARBARA CRES,1570,150.0,1964.0,CI,Y,debd4273-6999-4b8e-83fd-efdeb357ac95
-80.5055724140089,43.4251470481007,8848,603,2005-11-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6237,STONYBROOK DR,36520,150.0,1962.0,CI,Y,54081f82-8e93-4ff6-add5-ed7d409a5495
-80.4368916994326,43.4544247854921,8849,846,2003-12-09 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23184,MCGEE AVE,26010,150.0,1967.0,CI,Y,aa3fe3bc-0b11-4e4b-8a68-0f88e0fc497e
-80.4661724840379,43.4380814380746,8850,1897,2014-03-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10067,ROCKWAY DR,33050,300.0,1935.0,CI,Y,6fe1727f-a553-44a9-84cc-858323b87e8d
-80.4459674728223,43.4455961346164,8852,1900,2014-03-15 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11009,MIDLAND DR,89534,150.0,1965.0,CI,Y,50992363-598f-4814-be6e-ec9f78e1da98
-80.4618686384233,43.4264302370746,8853,1901,2014-03-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22959,VANIER DR,39040,200.0,1953.0,CI,N,ca2c4fa4-9b39-4a63-8931-20952dc21613
-80.4704607331539,43.4424509927248,8854,1902,2014-03-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11697,BRICK ST,4430,150.0,1952.0,DI,N,6dd8c375-eb5a-426c-8f85-074998436fd3
-80.471568800563,43.4508648700633,8856,1904,2014-03-10 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11492,EAST AVE,11030,300.0,1949.0,CI,Y,0f430029-c054-4ba7-9afe-80c80e10ce6a
-80.458774683856,43.4502702527716,8857,1905,2014-03-09 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22902,DEERFIELD AVE,9090,150.0,1958.0,CI,Y,b104ee33-0d93-4ec5-8da8-cde861a7d168
-80.4934124506176,43.4130220817087,8858,1906,2014-03-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9133,RADCLIFFE DR,32030,200.0,1974.0,DI,Y,35ff62db-1ad2-414b-ab82-75a144cc7086
-80.4582030264148,43.4564073675646,8859,1907,2014-03-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9949,WANDSWORTH PL,40410,150.0,1953.0,CI,Y,fa393bbe-cf1f-4550-ace3-a7b2a8b5509c
-80.4704301138474,43.4533561573931,8860,1908,2014-02-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11272,MELROSE AVE,26270,150.0,1953.0,CI,N,c0bb8319-d3fa-4921-a93c-e865d3784958
-80.5088561727924,43.4169736199338,8861,1909,2014-02-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6412,NINE PINES RD,27810,150.0,1960.0,CI,Y,da2ea173-4a76-427c-8ffc-9eb2c0e4248b
-80.4724863449249,43.4783564550328,8862,1910,2014-02-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12634,BRIDGE ST E,97312,150.0,2015.0,PVC,N,b74bf56f-d096-4704-9266-a003f98389c2
-80.4826067000131,43.4722680485337,8863,1911,2014-02-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6991,MAPLE AVE,25160,150.0,1949.0,CI,Y,4ada54f9-23b0-4644-8633-a15e6a29161b
-80.4839803708363,43.4607948283607,8864,1912,2014-02-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,7043,WELLINGTON ST N,41630,100.0,1916.0,CI,Y,6fd94840-37ac-4f57-a387-bafbfd177a9f
-80.4594628900121,43.4440944600597,8865,1913,2014-02-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22848,SHELDON AVE N,34680,150.0,1946.0,CI,N,d99baaa9-a707-4570-9a17-814c064e4bf3
-80.5008590669923,43.4343424488955,8866,1914,2014-02-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20981,BELMONT AVE E,64370,450.0,1951.0,CI,Y,2c5b5291-db9c-442a-8076-9025220b047a
-80.496075983278,43.4257908174132,8867,1915,2014-02-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6458,BARBARA CRES,95640,150.0,1964.0,CI,Y,f3f0a36b-2460-4961-90c6-5f1ec8b6b9a4
-80.5293096858979,43.4202925953502,8868,1916,2014-02-21 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5635,AUTUMN HILL CRES,1120,150.0,1973.0,DI,Y,36efff88-f702-4cb6-88f0-ef1c745854a2
-80.4469280686779,43.4282532440553,8869,1917,2014-02-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10958,WOODHAVEN RD,43970,150.0,1957.0,CI,Y,422b5263-7e0d-46de-8451-c6ef3daf7c70
-80.4876171005531,43.4776160575483,8870,1919,2014-02-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13068,LANG CRES,23480,150.0,1948.0,CI,N,6b2d7c5d-fa02-4845-a513-d6995f494d44
-80.4620023720972,43.4845153106588,8871,1921,2014-02-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13044,SCHOFIELD DR,34030,150.0,1967.0,CI,Y,24152f1a-bb49-4781-a6bb-9491918346c0
-80.4693624667923,43.4505896906974,8872,1922,2014-02-18 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9845,PANDORA AVE N,133122,150.0,2016.0,PVC,N,452f2b98-9099-4de4-9195-ea7ac9bed39e
-80.5411093289125,43.4434380726006,8873,1923,2014-02-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20610,GLASGOW ST,16320,300.0,1975.0,DI,Y,d62cef09-8462-4441-8318-48f08046b49d
-80.5182569109667,43.4420134711067,8875,1925,2014-02-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,1223,WEICHEL ST,41490,150.0,1963.0,CI,Y,59e6efca-267e-4099-8d17-4b867ca74dba
-80.4477534058159,43.4268826942003,8876,1926,2014-02-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10958,WOODHAVEN RD,43970,150.0,1957.0,CI,Y,e00204ba-865d-4e75-80ff-47187865b67e
-80.4880143983183,43.4507268653523,8877,1740,2012-06-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,6743,DUKE ST E,63740,300.0,1991.0,DI,N,e14637e0-516c-4ed4-966b-6fc1c514d931
-80.4760754127571,43.4676863211439,8879,1742,2012-06-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,12659,GUELPH ST,17720,150.0,1957.0,CI,Y,86c810c4-29cf-4021-93ed-fefc981e5f88
-80.5011401405147,43.4537792581654,8880,1744,2012-07-18 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,1734,KING ST W,21450,250.0,1889.0,CI,N,58a443e8-2f43-4e36-a605-97671093936e
-80.4559810949638,43.4209847883231,8881,729,2001-01-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,21858,VANIER DR,39090,200.0,1961.0,CI,Y,e780617c-5de3-4258-9f48-1bfa060ad399
-80.5298266432752,43.4244775385242,8882,1223,2008-06-29 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5421,WESTHEIGHTS DR,42320,200.0,1975.0,DI,Y,d2716d51-8a67-4708-8f52-082cbca74989
-80.5086451760092,43.456164310081,8883,8,2001-08-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11061,KING ST W,21390,250.0,1889.0,CI,N,2b819ce3-bea8-43ee-b03d-459e81a6aa95
-80.4971390993662,43.4293048817386,8884,353,1998-12-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6456,GREENBROOK DR,17290,300.0,1957.0,CI,Y,06f136f5-8937-487b-9e30-61de90091304
-80.4695220550465,43.4500818145223,8885,248,2006-07-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9840,LIBERTY AVE,77126,150.0,2012.0,PVCO,N,592a0950-ae4d-42f2-9543-a0bd8cabc175
-80.4451467347785,43.4273878982144,8886,376,2006-01-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10951,TRAYNOR AVE,38190,150.0,1958.0,CI,Y,710c9db3-2a34-4fd2-b2da-a83feff75e18
-80.5088444218182,43.4531270461173,8887,46,2004-06-18 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8854,PARK ST,88946,200.0,2010.0,PVC,N,d26c6509-6a84-43aa-8600-1f94c01b7dcb
-80.5225329014624,43.4272265885811,8888,1067,2007-01-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6180,FISCHER HALLMAN RD,68709,450.0,1980.0,AC,Y,0472bcca-951d-4fad-9624-c9f45cdab7f2
-80.4459439907696,43.4626335301587,8889,686,2003-12-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10273,HALIFAX DR,17800,150.0,1966.0,CI,Y,23a3e7a1-88bb-4fe7-a2cc-bb9dd2c57645
-80.5259084974374,43.4373166669793,8890,1348,2009-01-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20622,MONTE CARLO ST,27050,150.0,1988.0,DI,Y,6893ecfc-a631-42f2-bf96-10f06c8bf447
-80.4685273008074,43.4509352370271,8891,149,2003-02-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9845,PANDORA AVE N,133122,150.0,2016.0,PVC,N,68afc983-c1fe-4e17-8782-b7d88bc52fbb
-80.4393840592366,43.4430605977806,8892,740,1997-02-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13197,RENNIE DR,32170,150.0,1963.0,CI,Y,724a3a54-6b30-4698-9f5e-65240f69a9ec
-80.5015293013007,43.4191943867622,8893,978,2006-04-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6352,WESTMOUNT RD E,95310,300.0,1968.0,DI,Y,98074c6a-0597-41cf-8591-b9a7f99a9fb5
-80.5294183477169,43.4420596616615,8894,900,2000-09-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8672,HAZELGLEN DR,18280,300.0,1968.0,DI,Y,88340a23-a95d-4720-aedb-d64ab40123bb
-80.514213418346,43.4247717503302,8895,607,2001-12-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6232,BIRCHCLIFF AVE,2860,150.0,1963.0,CI,Y,7025fd48-d43c-44e6-9f6f-662c9474578b
-80.4691914927194,43.4575182287226,8896,207,2005-02-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9874,FIFE AVE,14330,150.0,1953.0,CI,Y,6a274b65-1e1d-427b-a7c3-14e644e37897
-80.4501035898585,43.4227281486621,8897,825,2003-12-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,21838,BELWOOD CRES,88828,150.0,1967.0,CI,Y,de9b27a2-9cbd-4edb-893c-b8a270a1db4f
-80.4413514845355,43.4560894149175,8898,675,2002-02-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23231,TECUMSEH CRES,88910,150.0,1965.0,CI,Y,033aa349-1a6e-40f1-808c-51237ba298af
-80.5279650385104,43.4231557926447,8899,1251,2008-12-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5616,SILVER ASPEN CRES,35010,150.0,1972.0,DI,Y,0128db0c-a79a-498e-8a48-8d52171b049f
-80.4567651702624,43.4343174511476,8900,371,2006-11-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13173,FIRST AVE,14390,150.0,1957.0,CI,Y,3c9c9999-b820-4647-b6f0-4c0c7c6b1dc4
-80.4576837897816,43.4232896043414,8901,196,2003-02-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22973,CLARK AVE,76011,150.0,2008.0,PVC,N,b719a47f-cb90-44fe-a0b5-5ee591547806
-80.4617396003169,43.4381029600039,8902,78,2004-07-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10070,KING ST E,21870,100.0,1937.0,CI,N,98c04975-fd6d-4636-b93e-7becb901433b
-80.4741232551701,43.4424583236709,8903,1016,2001-01-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11693,BORDEN AVE S,3880,150.0,1925.0,CI,Y,0d1af077-de42-484c-8982-70a3a26bcae7
-80.5296147593468,43.4266809008019,8904,1995,2014-06-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5425,QUEENS BLVD,90106,200.0,1975.0,DI,Y,d89c2b7c-1ccc-4c47-8756-375794c10a5b
-80.4571999446233,43.4515775715255,8906,1997,2014-07-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22879,MANCHESTER RD,85458,150.0,1962.0,DI,Y,40de04f7-bd59-4a0d-b27d-281a31bedba2
-80.5167192008992,43.4052689675683,8907,1998,2014-07-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,40281,BERRY MOSS ST,62930,150.0,1999.0,PVC,Y,d9b8bfeb-6350-4bbb-ac6e-cd07942303ea
-80.5259185201122,43.4414488097995,8908,1999,2014-08-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,1312,CHOPIN DR,7160,150.0,1968.0,DI,Y,f1dde995-bc21-46aa-8c97-a71a95086023
-80.4908129581743,43.4749735954509,8909,2000,2014-08-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12376,LANG CRES,89608,150.0,1961.0,CI,N,ee0223bd-79a1-4a01-bdf3-49cc52dfbce6
-80.4452354704818,43.4598326166629,8910,2001,2014-08-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15930,STRATHCONA CRES,36970,150.0,1965.0,DI,Y,fc936af5-2dde-48ce-b7ab-26de730d78fe
-80.473508523356,43.4400539151103,8911,2002,2014-09-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9382,OTTAWA ST S,29630,150.0,1923.0,CI,N,0e3e758d-d2db-4312-af4e-3ac5675d5630
-80.4506286931086,43.426160105555,8912,2003,2014-09-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22961,NINTH AVE,27820,200.0,1961.0,CI,Y,bc9f3ae7-2f07-4a13-a490-e57c88cb5820
-80.4834680706561,43.4419073588668,8913,2004,2014-09-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11371,STIRLING AVE S,76747,150.0,1940.0,CI,Y,fbf82146-5fe8-4b0f-ac6b-216834865d5d
-80.4516679239649,43.4213869980834,8914,2006,2014-09-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,21844,TRAYNOR AVE,38140,200.0,1967.0,DI,Y,f1583d3e-85da-4ca2-be44-dd2c10bc4f8f
-80.5285664902563,43.424296836644,8915,2007,2014-09-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5620,HILLBROOK CRES,19480,150.0,1972.0,DI,Y,dcfa702d-416d-4466-a517-800832bd1f2e
-80.4646943128454,43.4282678309834,8916,2008,2014-09-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10057,WALTON AVE,40400,200.0,1953.0,CI,Y,608d4eb8-fb2f-4ea6-971b-7817505909b3
-80.4740942095003,43.4340195657681,8917,2009,2014-10-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11451,COURTLAND AVE E,8370,300.0,1963.0,CI,Y,cc1b10d3-4e8b-431b-a897-d5f80d17051d
-80.4476461702638,43.4670949983774,8918,2010,2014-10-29 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10358,NATCHEZ RD,27620,150.0,1976.0,PVC,Y,41583a3e-4dde-455b-a0a2-25b3ddc5c679
-80.4613741805532,43.4259749088206,8919,2011,2014-10-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22959,VANIER DR,39040,200.0,1953.0,CI,N,176e47c4-eb95-4847-b0ec-dd7352b7be9d
-80.5097316009011,43.4039691557069,8920,2012,2014-11-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,N,CATEGORY 1,40323,MAX BECKER DR,65890,300.0,2000.0,PVC,Y,dcb3a2f6-9d93-4c92-804c-49eec66a2d78
-80.4526453201433,43.4441135478945,8921,2013,2014-11-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22895,PENROSE AVE,30500,150.0,1966.0,DI,Y,1780eb25-4e04-4d88-8944-9e118ad44857
-80.462681153957,43.4373838529278,8922,2014,2014-11-06 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10067,ROCKWAY DR,90768,300.0,1935.0,CI,Y,c4136d96-ebef-4c96-906a-66fa9eba89cc
-80.5076309544399,43.4293479625915,8923,2015,2014-11-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6508,WESTMOUNT RD E,42530,150.0,1959.0,CI,Y,700564f9-e0b5-48b6-a0dc-03633f358e57
-80.4407228035775,43.4593276791256,8924,2016,2014-11-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15924,QUEENSTON DR,31910,150.0,1966.0,CI,Y,e196a6d8-3a71-4b1e-9c1d-07d0db0ee9df
