OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
79597,84272,ACTIVE,KIT 5,40332,13.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,959817600000.0,DONATED,,KITCHENER,N,,6,6,26,N,N,9.35,N,Y,88fee05b-cfdb-4dc2-b563-e2152c72a26e,13.4130274962046
79598,65960,ACTIVE,KIT 5,40332,102.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,959817600000.0,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,432df19b-8888-49ec-abcb-31b004d91468,102.224368849478
79599,81086,ACTIVE,KIT 4,11079,3.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1201824000000.0,PURCHASED,,KITCHENER,N,,8,2,24,N,N,9.35,N,N,08501444-d910-4162-bc7c-1d68913eaeb2,3.21330649011232
79600,84274,ACTIVE,KIT 4,601073,5.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1221868800000.0,DONATED,,KITCHENER,N,,0,4,33,N,N,9.35,N,N,13ce890b-a4ee-414e-b8a5-0cbcb770f1dd,5.82259523700235
79601,76118,ACTIVE,KIT 4,601073,242.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1221868800000.0,DONATED,,KITCHENER,N,,6,4,33,N,N,9.35,N,N,df78a6bc-9e3c-4176-89db-5ac426bb84b0,242.408323234838
79602,84276,ACTIVE,KIT 5,40275,11.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,959817600000.0,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,b1c586ff-ee82-4082-864d-2865bdd2050d,11.6680202189157
79603,63000,ACTIVE,KIT 5,40275,123.6m 200mm  PVC,TREATED,200,PVC,NO,,NONE,959817600000.0,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,619065a0-3c79-432f-babf-ff49effd5f44,123.576179443416
79604,84278,ACTIVE,KIT 5,40275,10.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,959817600000.0,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,0b5d1c25-2e25-4ab6-8f6d-a7360bc9806a,10.6891412866941
79605,81092,ACTIVE,KIT 4,40174,18.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1201824000000.0,PURCHASED,,KITCHENER,N,,8,2,24,N,N,9.35,N,N,5d9d8fc9-3152-4458-9740-b4a96af77005,18.5089357520758
79606,81088,ACTIVE,KIT 4,11079,.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1201824000000.0,PURCHASED,,KITCHENER,N,,8,2,24,N,N,9.35,N,N,4c78d894-9420-485e-b7f9-4a12a8d82a70,0.668590531589062
79607,68916,ACTIVE,KIT 4,11079,.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1201824000000.0,PURCHASED,,KITCHENER,N,,8,2,24,N,N,9.35,N,N,0dcc6840-5a64-4b7f-9349-32e8a3026a70,0.798078963272409
79608,81814,ACTIVE,KIT 4,11079,.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1201824000000.0,PURCHASED,,KITCHENER,N,,0,2,24,N,N,9.35,N,N,3ebb9bc6-20c6-4a21-a55f-b48fa5c10f8c,0.563761545661113
79609,73370,ACTIVE,KIT 4,6667,26.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1120176000000.0,PURCHASED,,KITCHENER,N,,8,2,24,N,N,9.35,N,N,e28621ac-4b1a-4f3d-b688-f3f6dcf78d4f,26.5408991855843
79610,68915,ACTIVE,KIT 4,40174,3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1201824000000.0,PURCHASED,,KITCHENER,N,,8,2,24,N,N,9.35,N,N,e947c7a3-1b50-478b-bd23-2bc772fb6de0,2.99053985917517
79612,76143,ACTIVE,KIT 4,603031,4.7m 450mm  CI,TREATED,450,CI,NO,,NONE,-1293840000000.0,PURCHASED,,KITCHENER,N,,7,2,30,N,N,7.75,N,N,f0982fdb-00bb-457a-8725-d96811467bc0,4.68798777370828
79613,80638,ACTIVE,KIT 4,603031,1m 300mm  DI,TREATED,300,DI,NO,,NONE,454896000000.0,PURCHASED,,KITCHENER,N,,7,2,30,N,N,9.1,N,N,3c9ada9a-916d-486f-b1bc-eebb094e4ef7,0.958958267262012
79614,81822,ACTIVE,KIT 4,603031,2.5m 450mm  CI,TREATED,450,CI,NO,,NONE,-1293840000000.0,PURCHASED,,KITCHENER,N,,7,2,30,N,N,7.75,N,N,d862757e-c07f-4f81-9b2a-b1fcb1e4024d,2.48906065116407
79615,66600,ACTIVE,KIT 4,11310,96.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,986860800000.0,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,N,22e6ab61-985f-4386-b958-51f9ba6be9b4,96.3682296515982
79616,84280,ACTIVE,KIT 4,11310,11.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,996105600000.0,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,N,1a7a2493-e4c2-4f66-a2ba-fe6713dd8b40,11.1011969214009
79617,147856,ACTIVE,KIT 5,602991,278.9m 450mm  PVC,TREATED,450,PVC,NO,,NONE,1086048000000.0,PURCHASED,,REGION,N,,10,6,0,N,N,8.95,N,N,cf3e917b-f9a9-4d1d-aa52-65f54447208a,278.916473097232
79618,84282,ACTIVE,KIT 5,21651,494.1m 450mm  PVC,TREATED,450,PVC,NO,,NONE,1086048000000.0,PURCHASED,,REGION,N,,9,3,0,N,N,9.35,N,N,a7b3caef-7a3e-4a9d-b274-650f61b8aa6d,494.07641733259
79619,84284,ACTIVE,KIT 5,21651,.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,7,3,0,N,N,9.35,N,N,edecd259-e5de-423f-93cb-f65c2c96701a,0.613504042300176
79620,71450,ACTIVE,KIT 5,21651,5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,7,3,0,N,N,9.35,N,N,5a096e7e-878c-452a-aa79-81be331d2fda,4.99067470428461
79623,69567,ACTIVE,KIT 4,8793,.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1104537600000.0,PURCHASED,,KITCHENER,N,,8,2,7,N,N,9.35,N,N,683ee8da-94fc-41db-a8ce-7050607a5c12,0.738755285590327
79626,27950,ACTIVE,KIT 4,8514,65.7m 150mm  CI,TREATED,150,CI,NO,,NONE,-631152000000.0,DONATED,,KITCHENER,N,,6,1,17,N,N,7.3,N,N,2221d577-f55e-41fd-97a6-a88828312205,65.7387818474424
79628,84292,ACTIVE,KIT 4,8793,1.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,8,2,7,N,N,9.35,N,N,7905e27e-a970-47a8-bd43-ad2e85cba34c,1.23869313779536
79629,81826,ACTIVE,KIT 4,8793,25.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,8,2,7,N,N,9.35,N,N,145afcf6-cd0c-4a0e-86bd-8afa3f881e4d,25.6864822429552
79631,84296,ACTIVE,KIT 4,20715,54.5m 200mm  DI,TREATED,200,DI,NO,,NONE,94694400000.0,DONATED,,KITCHENER,N,,6,1,8,N,N,8.5,N,N,80da0ab3-3ada-4269-be4c-c54ab8dbd65b,54.4536089942079
79632,84298,ACTIVE,KIT 4,20715,109m 200mm  DI,TREATED,200,DI,NO,,NONE,94694400000.0,DONATED,,KITCHENER,N,,7,1,8,N,N,8.5,N,N,fe76201b-cc04-41d8-82e7-ec15254c47aa,108.996225172631
79633,18960,ACTIVE,KIT 4,20715,235.5m 200mm  DI,TREATED,200,DI,NO,,NONE,94694400000.0,DONATED,,KITCHENER,N,,6,1,8,N,N,8.1,N,N,fab4c193-daef-49a9-9e3c-730ff75fb3a3,235.52020940333
79634,84300,ACTIVE,KIT 4,20715,13.5m 200mm  DI,TREATED,200,DI,NO,,NONE,94694400000.0,DONATED,,KITCHENER,N,,7,1,8,N,N,8.5,N,N,c9ec3ff1-aa06-48e4-9a88-e3ab54fc1c85,13.5372030891791
79635,84302,ACTIVE,KIT 4,20714,7.7m 200mm  DI,TREATED,200,DI,NO,,NONE,536457600000.0,DONATED,,KITCHENER,N,,6,1,8,N,N,9.1,N,N,19370e71-0c79-416b-a64f-12d6d61c5c41,7.72196821387823
79636,14320,ACTIVE,KIT 4,20714,78.3m 200mm  DI,TREATED,200,DI,NO,,NONE,536457600000.0,DONATED,,KITCHENER,N,,6,1,8,N,N,9.1,N,N,8ce59211-6f80-4303-8e84-045eeb296a03,78.3112722480005
79637,84304,ACTIVE,KIT 4,20714,.7m 200mm  DI,TREATED,200,DI,NO,,NONE,536457600000.0,DONATED,,KITCHENER,N,,6,1,8,N,N,9.1,N,N,0465401b-c39f-4c55-a9ee-fd1cebaf73ed,0.700760844556628
79638,74680,ACTIVE,KIT 5,600544,73.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1149120000000.0,DONATED,,KITCHENER,N,,5,3,0,N,N,9.35,N,N,20fb5c34-32e9-40a8-94c0-3a309db52ff1,73.7527490086576
79639,27960,ACTIVE,KIT 4,20955,252.5m 150mm  CI,TREATED,150,CI,NO,,NONE,-631152000000.0,DONATED,,KITCHENER,N,,6,1,17,N,N,7.3,N,N,def5db0e-b4cf-42b8-9794-bea3aa0b8475,252.46910571653
79640,84306,ACTIVE,KIT 4,20955,4.1m 150mm  CI,TREATED,150,CI,NO,,NONE,-631152000000.0,DONATED,,KITCHENER,N,,6,1,17,N,N,7.75,N,N,9bf40bb8-922e-4386-9eed-2a0d3c2931fe,4.11984871494218
79646,84312,ACTIVE,KIT 4,13244,.8m 150mm  CI,TREATED,150,CI,NO,,NONE,-473385600000.0,DONATED,,KITCHENER,N,,6,4,9,N,N,7.75,N,N,9bb6deff-6feb-4e27-b06a-1b3937908056,0.762381111834981
79647,31150,ACTIVE,KIT 4,13244,88m 150mm  CI,TREATED,150,CI,NO,,NONE,-473385600000.0,DONATED,,KITCHENER,N,,6,4,9,N,N,5.75,N,N,499bae38-13c7-4694-8d76-92092bf4d41d,87.9687765612706
79648,84314,ACTIVE,KIT 4,13242,21.8m 150mm  CI,TREATED,150,CI,NO,,NONE,-347155200000.0,DONATED,,KITCHENER,N,,6,4,9,N,N,7.75,N,N,ec83ea78-0e3f-4d5d-addd-a7b15101f36d,21.7671452878599
79649,33530,ACTIVE,KIT 4,13242,149.9m 150mm  CI,TREATED,150,CI,NO,,NONE,-347155200000.0,DONATED,,KITCHENER,N,,7,4,9,N,Y,4.1,N,N,9a9f6379-e316-4e25-bc71-b5e5b23e31a9,149.869344005774
79650,81832,ACTIVE,KIT 4,13245,.8m 150mm  CI,TREATED,150,CI,NO,,NONE,-473385600000.0,DONATED,,KITCHENER,N,,6,4,9,N,N,7.75,N,N,1d39b943-df6e-45d8-b6b8-dcad4bca9071,0.764787611416883
79651,84316,ACTIVE,KIT 4,10479,22m 150mm  DI,TREATED,150,DI,NO,,NONE,662688000000.0,PURCHASED,,KITCHENER,N,,6,2,39,N,N,9.1,N,N,b8319362-40fc-47b6-a875-c29a0b06eefc,22.0222681562483
79652,23250,ACTIVE,KIT 4,10483,160.5m 150mm  DI,TREATED,150,DI,NO,,NONE,662688000000.0,PURCHASED,,KITCHENER,N,,6,2,39,N,N,8.65,N,N,acdb55bf-85ae-4ea3-99a2-58e0e7453fc8,160.488332154824
79653,59230,ACTIVE,KIT 4,8897,135.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,833587200000.0,PURCHASED,,KITCHENER,N,,7,2,26,N,N,9.35,N,N,711d195f-448b-4b90-9e9c-581335a88292,135.705681999533
79654,81198,ACTIVE,KIT 4,8889,8.6m 200mm  PVC,TREATED,200,PVC,NO,,NONE,833587200000.0,PURCHASED,,KITCHENER,N,,7,2,26,N,N,9.35,N,N,312556d0-4bf8-444c-b494-41ca268e5ab2,8.56159996999547
79655,84318,ACTIVE,KIT 4,8787,.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,8,2,6,N,N,9.35,N,N,8f8dcedb-f951-4a79-9686-04d66d46cd98,0.840767862897315
79656,71000,ACTIVE,KIT 4,8787,4.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,8,2,6,N,N,9.35,N,N,535c8b6c-accd-49e2-b763-f5d273259da3,4.45411291852036
79657,76236,ACTIVE,KIT 4,8787,.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1120176000000.0,PURCHASED,,KITCHENER,N,,7,2,6,N,N,9.35,N,N,3163c056-a11a-412c-8fe8-1cdeab2ca593,0.797945944425978
79658,84320,ACTIVE,KIT 4,8788,60.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,7,2,6,N,N,9.35,N,N,93f1e36c-de6a-44fb-88d4-de3c9b6680b5,60.7675164949949
79659,70980,ACTIVE,KIT 4,8787,81.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,8,2,6,N,Y,6.5,N,N,bba1921d-4971-4c3f-a592-045548a58e7e,81.3581386939787
79660,84322,ACTIVE,KIT 4,8788,15.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1086048000000.0,PURCHASED,,KITCHENER,N,,0,2,6,N,N,9.35,N,N,0c988d2e-fc7a-426d-96b2-32452f4a5fd8,15.620276120968
79661,84324,ACTIVE,KIT 4,10162,13.9m 150mm  CI,TREATED,150,CI,NO,,NONE,-536457600000.0,DONATED,,KITCHENER,N,,5,4,6B,N,N,7.75,N,N,2394f7a0-9713-49b4-b8c2-f22e308d5645,13.8909218415102
79662,6990,ACTIVE,KIT 4,10162,84.4m 150mm  CI,TREATED,150,CI,NO,,NONE,-536457600000.0,DONATED,,KITCHENER,N,,5,4,6B,N,N,7.75,N,N,086a5e0b-be3a-4266-b6cf-5da96eefb90d,84.3929942177748
79666,7350,ACTIVE,KIT 4,1330,73.6m 150mm  CI,TREATED,150,CI,NO,,NONE,-1199232000000.0,DONATED,,KITCHENER,N,,5,1,29,N,N,7.75,N,N,ec32183f-ab44-4eaf-8210-236c599e6e95,73.6410192437848
79667,7000,ACTIVE,KIT 4,9948,86.2m 150mm  CI,TREATED,150,CI,NO,,NONE,-536457600000.0,DONATED,,KITCHENER,N,,5,4,6B,N,N,7.75,N,N,4b294f21-0875-49c9-a697-a145928f6b8b,86.2056233572663
79668,84330,ACTIVE,KIT 4,9948,5.1m 150mm  CI,TREATED,150,CI,NO,,NONE,-536457600000.0,DONATED,,KITCHENER,N,,5,4,5,N,N,7.75,N,N,f19ad67c-5c34-473b-a983-caced2cd9f36,5.08804088018226
79669,84332,ACTIVE,KIT 4,1350,9.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,757382400000.0,DONATED,,KITCHENER,N,,6,1,26,N,N,9.35,N,N,9468f10f-0380-40a0-81bc-759121508480,9.34790618764938
79670,56200,ACTIVE,KIT 4,1350,13.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,757382400000.0,DONATED,,KITCHENER,N,,6,1,26,N,N,9.35,N,N,5b483b76-c66d-4a2d-83ca-441bdcd75e5c,13.1924544479598
79671,84334,ACTIVE,KIT 4,12115,19.9m 300mm  CI,TREATED,300,CI,NO,,NONE,-347155200000.0,PURCHASED,,KITCHENER,N,,8,4,29,N,N,7.75,N,N,ca23cf3a-d381-4558-b4c6-1a59e3c91ee6,19.8623096380286
79672,22180,ACTIVE,KIT 4,12115,76.1m 300mm  CI,TREATED,300,CI,NO,,NONE,-347155200000.0,PURCHASED,,KITCHENER,N,,8,4,29,N,N,7.75,N,N,aa55c4ac-9d76-41a8-bf97-49dfb5a151a2,76.1055286001123
79673,84336,ACTIVE,KIT 4,12119,7.8m 300mm  CI,TREATED,300,CI,NO,,NONE,-347155200000.0,PURCHASED,,KITCHENER,N,,7,4,29,N,N,7.75,N,N,8e404ecb-9697-4e4f-a7a0-18b3e1d388a9,7.77239956162845
79674,60940,ACTIVE,BRIDGEPORT,10474,94.6m 300mm  DI,TREATED,300,DI,NO,,NONE,720576000000.0,DONATED,,KITCHENER,N,,5,2,46,N,N,9.1,N,N,dd1b013c-f827-4a41-9228-bd343f058f53,94.5892674171607
79675,57730,ACTIVE,KIT 4,1402,19.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,757382400000.0,DONATED,,KITCHENER,N,,6,1,26,N,N,9.35,N,N,10bea731-6904-42c2-89b7-200f71ab2490,19.2847939659852
79676,80658,ACTIVE,KIT 4,7034,44.4m 150mm  DI,TREATED,150,DI,NO,,NONE,486432000000.0,PURCHASED,,KITCHENER,N,,6,2,29,N,N,9.1,N,N,d6e6e936-ea43-4cc4-9c0c-e7171b69da22,44.3917905259259
79677,80660,ACTIVE,KIT 4,7032,6.9m 150mm  CI,TREATED,150,CI,NO,,NONE,-662688000000.0,DONATED,,KITCHENER,N,,6,2,29,N,N,7.75,N,N,c041f72b-ffb2-4a01-b456-c171ec09a619,6.92502390143972
79678,80662,ACTIVE,KIT 4,7031,17.5m 150mm  DI,TREATED,150,DI,NO,,NONE,486432000000.0,PURCHASED,,KITCHENER,N,,6,2,29,N,N,9.1,N,N,b67c5ca3-1a36-4e0c-8c67-e4057a3268ab,17.4722811642348
79680,80668,ACTIVE,KIT 4,7039,4.7m 150mm  CI,TREATED,150,CI,NO,,NONE,-1483228800000.0,DONATED,,KITCHENER,N,,6,2,29,N,N,7.75,N,N,049b7328-92aa-4af0-a4cf-9b8e664839e0,4.74591625808176
79681,80670,ACTIVE,KIT 4,6963,4.3m 150mm  CI,TREATED,150,CI,NO,,NONE,-662688000000.0,DONATED,,KITCHENER,N,,5,2,29,N,N,7.75,N,N,ee373354-a40a-4077-a20a-c5c678e8de8c,4.33625460499647
79686,80680,ACTIVE,KIT 4,11080,1.5m 150mm  CI,TREATED,150,CI,NO,,NONE,-725846400000.0,DONATED,,KITCHENER,N,,7,2,31,N,N,7.75,N,N,e9de7fee-81ed-4673-b988-79944c5feb2b,1.46150694814793
79687,80682,ACTIVE,KIT 4,11080,4.3m 150mm  CI,TREATED,150,CI,NO,,NONE,-725846400000.0,DONATED,,KITCHENER,N,,7,2,31,N,N,7.75,N,N,4cb3a6bd-44bb-44bf-9cde-a6d018b2f486,4.32493086699566
79688,80684,ACTIVE,BRESLAU,40159,2.9m 450mm  HDPE,TREATED,450,HDPE,NO,,NONE,1149120000000.0,PURCHASED,REGION,REGION,N,,8,4,0,N,N,10.0,N,N,8796ff59-e887-4dc7-9cfc-fd4fe4e5729c,2.90783148380519
79689,84338,ACTIVE,KIT 4,9415,7.8m 150mm  CI,TREATED,150,CI,NO,,NONE,-220924800000.0,DONATED,,KITCHENER,N,,5,5,15,N,N,7.85,N,N,da6743be-cdd4-4187-b0c5-5786c6b48b55,7.7718067413331
79690,19310,ACTIVE,KIT 4,9415,199.8m 150mm  CI,TREATED,150,CI,NO,,NONE,-220924800000.0,DONATED,,KITCHENER,N,,5,5,16,N,N,5.85,N,N,9926563d-7438-47a2-94c8-cfc23ee56d59,199.79864186915
79691,84340,ACTIVE,KIT 4,9415,44.2m 150mm  CI,TREATED,150,CI,NO,,NONE,-220924800000.0,DONATED,,KITCHENER,N,,5,5,16,N,N,7.85,N,N,e6ce2ebe-684c-4d86-9a6b-0314bd7d12f8,44.1811758729655
79692,84342,ACTIVE,KIT 2E,22293,10.9m 300mm  DI,TREATED,300,DI,NO,,NONE,283996800000.0,DONATED,,KITCHENER,N,,0,5,21,N,N,8.5,N,N,1406e75d-2b62-4f83-b54f-69b8660b6eae,10.9030543138608
79693,27440,ACTIVE,KIT 2E,22293,123.2m 300mm  DI,TREATED,300,DI,NO,,NONE,283996800000.0,DONATED,,KITCHENER,N,,5,5,22,N,N,6.9,N,N,244e8072-246b-4364-876f-4219a0acc535,123.18801572495
79694,84344,ACTIVE,KIT 4,6825,109m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1280361600000.0,PURCHASED,COK,KITCHENER,N,,6,2,17,N,N,9.35,N,N,737189de-8120-454e-8390-8ca2c4408fde,108.99065752456
79695,84346,ACTIVE,KIT 4,6825,121.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1280361600000.0,PURCHASED,COK,KITCHENER,N,,6,2,17,N,N,9.35,N,N,b31d5891-bcf6-41c1-96d0-165b636ef62e,121.551738356567
79696,76641,ACTIVE,KIT 4,6825,121.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1280361600000.0,PURCHASED,COK,KITCHENER,N,,6,2,17,N,N,9.35,N,N,ec738356-a07c-46fe-bffc-33e3fc86ffb2,121.561496666102
79698,22570,ACTIVE,KIT 4,12132,63.7m 150mm  DI,TREATED,150,DI,NO,,NONE,0.0,DONATED,,KITCHENER,N,,6,4,29,N,N,8.5,N,N,6ffc591d-357a-49ce-a384-db2da813f0b3,63.7336051857179
79699,84348,ACTIVE,KIT 2W,16106,14.7m 200mm  DI,TREATED,200,DI,NO,,NONE,473385600000.0,DONATED,,KITCHENER,N,,5,5,34,N,N,9.1,N,N,f9efa432-bb80-4392-95e4-10f530e29c4e,14.7026880123794
79700,84350,ACTIVE,KIT 2W,16106,9.3m 200mm  DI,TREATED,200,DI,NO,,NONE,473385600000.0,DONATED,,KITCHENER,N,,0,5,34,N,N,9.1,N,N,5aa47566-33bc-45b7-a2d9-958144328fdb,9.31252638566898
79701,26560,ACTIVE,KIT 2W,16106,132.8m 200mm  DI,TREATED,200,DI,NO,,NONE,473385600000.0,DONATED,,KITCHENER,N,,5,5,34,N,N,9.1,N,N,a2d8a1b6-5b2c-4fe0-a766-7cf3e68277cf,132.807509576253
79702,84352,ACTIVE,KIT 2W,16106,16.4m 200mm  DI,TREATED,200,DI,NO,,NONE,473385600000.0,DONATED,,KITCHENER,N,,5,5,34,N,N,9.1,N,N,eebab891-3477-4131-ba53-a7bfc5cb9fe2,16.3569354011807
79703,84354,ACTIVE,KIT 5,5689,.7m 150mm  DI,TREATED,150,DI,NO,,NONE,539136000000.0,DONATED,CUMMING COCKBURN,KITCHENER,N,,0,6,41,N,N,9.1,N,Y,6d87d669-f9d3-4f0a-a7c3-a10ac64a0efd,0.746377384418117
79704,84356,ACTIVE,KIT 5,5689,1m 150mm  DI,TREATED,150,DI,NO,,NONE,539136000000.0,DONATED,CUMMING COCKBURN,KITCHENER,N,,6,6,41,N,N,9.1,N,Y,8bd1f7a6-247e-4951-9737-fa5d2a8cbabe,0.952276262823315
79705,15950,ACTIVE,KIT 5,5689,108m 150mm  DI,TREATED,150,DI,NO,,NONE,539136000000.0,DONATED,CUMMING COCKBURN,KITCHENER,N,,6,6,41,N,N,9.1,N,Y,ba99cf07-7769-4859-b9af-ae51cbca484a,107.994950828654
79706,4610,ACTIVE,KIT 4,15113,154.4m 200mm  DI,TREATED,200,DI,NO,,NONE,486432000000.0,DONATED,,KITCHENER,N,,6,4,26,N,N,9.1,N,N,94c14f70-c765-4d07-9435-ce95ceda4e0a,154.385424774951
79707,84358,ACTIVE,KIT 4,15113,12.3m 200mm  DI,TREATED,200,DI,NO,,NONE,486432000000.0,DONATED,,KITCHENER,N,,6,4,26,N,N,9.1,N,N,1a0fbdd8-6260-473b-a4c9-90cdbe994e0b,12.2670783471969
79709,18500,ACTIVE,KIT 4,15925,310.5m 600mm  DI,TREATED,600,DI,NO,,NONE,212976000000.0,PURCHASED,,REGION,N,,7,4,19,N,N,8.5,N,N,7d508802-d0f5-4a4b-a75a-192cd6667ff8,310.529121191835
79710,84362,ACTIVE,KIT 5,40331,1.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1022889600000.0,DONATED,,KITCHENER,N,,6,6,26,N,N,9.35,N,Y,7eb80de7-e4a2-46d4-982c-5cc74b15a5da,1.23386641561584
79711,68320,ACTIVE,KIT 5,40331,55.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1022889600000.0,DONATED,,KITCHENER,N,,6,6,26,N,N,9.35,N,Y,a4ae8389-cc25-48d9-90ef-2eb963e4f4d2,55.1971575803221
79712,84364,ACTIVE,KIT 4,25514,16.6m 200mm  PVC,TREATED,200,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,0,N,N,9.35,N,N,b0a5c420-3b41-44af-b71b-5dbba173c899,16.5569737546808
79713,84366,ACTIVE,KIT 4,25514,86.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,20,N,N,9.35,N,N,290b301d-f944-4d32-841f-eded7e942897,86.6796498512321
79714,58750,ACTIVE,KIT 4,25514,94.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,20,N,N,9.35,N,N,854f15e7-ea17-4116-b7b2-c8193f8d0566,94.7562714356038
79715,84368,ACTIVE,KIT 4,25514,11.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,788918400000.0,DONATED,,KITCHENER,N,,6,4,20,N,N,9.35,N,N,1094c954-666c-4072-aee6-8e9e63daf114,11.7901107737221
79716,84370,ACTIVE,KIT 4,9819,8.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,865123200000.0,PURCHASED,,KITCHENER,N,,6,2,17,N,N,9.35,N,N,f14e039c-11c1-401d-b53d-449a5ea13a74,8.48794812037841
79717,60500,ACTIVE,KIT 4,9819,90.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,865123200000.0,PURCHASED,,KITCHENER,N,,6,2,18,N,N,9.35,N,N,abfc1ba5-e5a6-482e-bb87-0aef05011a71,90.4601881575177
79719,84372,ACTIVE,KIT 5,40273,12.9m 200mm  PVC,TREATED,200,PVC,NO,,NONE,928195200000.0,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,f2ddedc6-022b-4298-8b47-a5c9e9ce6f37,12.8682955628929
79720,84374,ACTIVE,KIT 5,40273,3.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,928195200000.0,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,3573b332-5c3c-4a06-9559-702178515014,3.78927145219081
79721,62980,ACTIVE,KIT 5,40273,114.3m 200mm  PVC,TREATED,200,PVC,NO,,NONE,928195200000.0,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,e7d14b50-bd6c-413b-8d50-4708d83eb625,114.285702893853
79722,84376,ACTIVE,KIT 2W,21928,129.8m 100mm  DI,TREATED,100,DI,NO,,NONE,189302400000.0,DONATED,,KITCHENER,N,,4,5,31,N,N,8.5,N,N,45d7dd4c-9ccc-4ec6-9282-5d83ae4745ab,129.845300088321
79723,30900,ACTIVE,KIT 2W,21928,131.5m 100mm  DI,TREATED,100,DI,NO,,NONE,189302400000.0,DONATED,,KITCHENER,N,,4,5,31,N,N,8.5,N,N,50eade74-587c-496e-81f9-ed9c53879f85,131.461967439781
79724,84378,ACTIVE,KIT 5,600379,1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1043107200000.0,DONATED,,KITCHENER,N,,0,6,25,N,N,9.35,N,Y,0da741ed-daa5-42ad-9c17-bf670ffbebe2,1.02038431988049
