OBJECTID,WATBREAKINCIDENTID,INCIDENT_DATE,BREAK_TYPE,ROAD_CLOSED,SIDEWALK_CLOSED,HOUR_IMPACTED,UNITS_IMPACTED,CW_SERVICE_REQUEST,STATUS,STATUS_DATE,WORKORDER,RETURN_TO_NORMAL,BREAK_NATURE,BREAK_APPARENT_CAUSE,REPAIR_TYPE,NEW_SECTION_LENGTH,MAINTENANCE_DESC,VALVES_CLOSED,VALVES_OPENED,HYDRANTS_CALLED_OUT,HYDRANTS_CALLED_BACK_IN,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,DISINFECTED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,BACTERIA_TESTING_DATE,HEALTH_DEPT_NOTIFICATION,MOECC_SAC_NOTIFICATION,SAC_REFERENCE_NO,LOCAL_MOE_OFFICE,BWA_DWA,BWA_DWA_DECLARED,PROCEEDURES_FOLLOWED,RECORD_CHANGE_REQD,ROADSEGMENTID,CIVIC_NUMBER,STREET,ASSETID,ASSET_DEPTH,FROST_DEPTH,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID
9572,612,1047686400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,23115,63,DREGER AVE,10020,,,200.0,1963,CI,Y,877fe658-a720-47f9-880b-d509c526ac5c
9573,1647,1323963506000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,8682,92,DALEGROVE DR,8860,,,150.0,1969,DI,Y,e4791ffb-8388-44c8-a559-8172ab8ffa1b
9574,1666,1323963506000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,12688,686,VICTORIA ST N,80852,,,200.0,1950,CI,Y,8bdee28a-323e-4397-8a9b-541537176d5d
9575,346,959212800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9996,238,FRANKLIN ST S,15440,,,150.0,1957,CI,Y,03ce8964-67ec-467d-9563-de894abed1ca
9576,1076,1170374400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,169226.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10950,507,CONNAUGHT ST,63680,,,150.0,1958,CI,Y,9df1ade7-d068-4c38-8df5-c3e4bc1407c8
9577,1667,473385600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,8865,85,WALTER ST,97716,,,200.0,2014,PVC,N,95212df8-60e8-419e-aa27-003598afcfa4
9578,475,1103846400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11330,311,SPADINA RD E,77368,,,150.0,2011,PVCO,N,2279496f-627a-4941-ba58-ed4259c1b3b7
9579,1646,662688000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,5684,26,INGLESIDE DR,64610,,,150.0,1970,PVC,Y,b1411e23-ceef-4181-9871-5f1c36b7e94c
9580,397,1044057600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,15766,844,FREDERICK ST,15750,,,200.0,1958,CI,Y,0fd403ff-279e-405c-9681-e5939ecb4c69
9581,18,948067200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,7052,100,VICTORIA ST N,81374,,,300.0,2008,PVC,N,be02a4be-f7e0-4757-8f63-ceb227bd2eee
9582,549,1100044800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6395,102,SWEETBRIAR DR,37220,,,150.0,1961,CI,Y,d9ab98e3-3e2a-4a88-8597-eca60724a129
9583,540,945907200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,70351,35,LYLE PL,24580,,,150.0,1961,CI,Y,e55ec481-db0e-4dec-9807-6a2f30a8983a
9584,905,933120000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,8673,158,MARKWOOD DR,86864,,,150.0,1968,DI,Y,35e6d865-2f95-4d83-8acb-68380896adaf
9585,335,1073952000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10104,364,VANIER DR,86546,,,200.0,2008,PVC,N,558099b3-d744-4239-a403-6b6018db84f7
9586,750,867369600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,1257,275,GAGE AVE,82752,,,300.0,1964,CI,Y,73f6e42b-3c43-4968-b207-2833bc85fd57
9587,1166,1196553600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,186005.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,12680,221,RIVERBEND DR,32880,,,200.0,1962,CI,Y,a85d70ce-5ae0-4e1b-bcec-fccdc3c7dc05
9588,481,1154563200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22855,38,CRAY CRES,8600,,,100.0,1960,CI,Y,0eb99265-8830-48b9-a4a8-9812d7b2f462
9589,951,1165017600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,16074,20,PINNACLE DR,30780,,,200.0,1972,DI,Y,55cce58e-397c-4ad5-b004-15e22a5ce37e
9590,167,914371200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11696,15,OTTAWA ST N,29200,,,150.0,1952,CI,Y,1cf89a64-4423-4a6a-8ccf-04731dd859ab
9591,55,947203200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20672,103,VISTA CRES,133140,,,150.0,2016,PVC,N,735ac396-f560-428f-83dd-a9e4a0d578ad
9592,1329,1323963508000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963508000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,0,NA,NA,0,,,,,,N,96d2114a-1e34-439c-8409-a42c298fe957
9593,839,974246400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,12090,204,HOLBORN DR,19760,,,150.0,1967,DI,Y,a69bf126-d9d9-4e5c-a687-281e30780166
9594,918,1122595200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20506,259,WESTWOOD DR,42930,,,300.0,1971,DI,Y,0920dade-b62a-45e9-b748-75415dad0e88
9595,291,1010534400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,1245,122,BRANDON AVE,4050,,,150.0,1955,CI,Y,c2adec84-ce9c-44f5-a410-759e5296d800
9596,626,1071100800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11567,47,SECORD AVE,34220,,,150.0,1963,CI,Y,a1548c37-017c-4d55-83fe-d2605f03d229
9597,587,1038614400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6288,448,GREENBROOK DR,76497,,,200.0,2010,HDPE,N,c75c6aa4-c5cc-4708-b026-37bc51fe15a5
9598,480,1140825600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,12096,136,WALKER ST,40340,,,,,,N,b14778da-f895-485a-a2f3-7e690e68d26a
9599,1176,1198627200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,186896.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6250,48,VILLAGE RD,85070,,,150.0,1957,CI,Y,696c2ca0-6635-4504-acfd-f00d5e7ad61f
9600,551,1114646400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6395,82,SWEETBRIAR DR,37220,,,150.0,1961,CI,Y,50e59233-f29d-48b4-86af-a0af494403a8
9601,1403,1255478400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963508000,18080.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,0,NA,NA,0,,,,,,N,f79cd49f-967d-478a-97fc-b4ac000d5d24
9602,359,978220800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,12659,1000,GUELPH ST,17720,,,150.0,1957,CI,Y,754c66d9-35e4-42d7-8aa8-60ce4882ab84
9603,997,948067200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11175,285,AHRENS ST W,78074,,,150.0,1925,CI,N,624bbf1b-6d37-4fdd-bb63-7386e6a22ad8
9604,692,951696000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,15924,53,QUEENSTON DR,31910,,,150.0,1966,CI,Y,d0fab368-bc0a-42fe-8799-dcc72ae503e5
9605,509,881625600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6224,118,RIPPLEWOOD CRES,32320,,,150.0,1960,CI,Y,e6aaebc1-f044-4a96-b85d-9c0b82cb5416
9606,1203,1203811200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,189546.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9880,249,MELROSE AVE,76688,,,150.0,2010,PVC,N,3290a765-2d1e-478f-a068-96d7039021b6
9607,1092,1171497600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,169711.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11604,138,MADISON AVE S,69383,,,150.0,2008,PVC,N,e84cb333-9caa-4d6f-ab29-a9bc6de176b2
9608,1227,1220745600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,200160.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20982,43,SOUTH DR,35230,,,150.0,1950,CI,Y,7ec92587-132d-4af7-a885-2d2cdc453518
9609,526,914457600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,15728,38,AVON RD,1330,,,200.0,1961,CI,Y,c1e14bc1-5ce7-4ef0-97ae-3422fce350d9
9610,327,1010966400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11031,196,FRANKLIN ST N,15430,,,300.0,1956,CI,N,ae354d1c-e17e-446b-849d-8e28376d1a69
9611,102,923702400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11673,86,JACKSON AVE,20520,,,150.0,1947,CI,Y,a6b1ea0a-cf35-46cd-a538-9b74f6512404
9612,1195,1202601600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,189139.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,1286,341,UNION BLVD,38560,,,150.0,1954,CI,Y,65e10ce3-ad48-468f-af13-1b01b81faa03
9613,930,991094400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,8667,314,HAZELGLEN DR,18250,,,300.0,1969,DI,Y,69c698b8-0354-4f43-9011-6ce6d7edcd76
9614,780,919296000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20727,36,CECILE DR,5830,,,150.0,1966,DI,Y,3b1d4e3c-bd4f-463e-a0af-c1f9f0d7ca32
9615,354,1048464000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6456,17,GREENBROOK DR,17290,,,300.0,1957,CI,Y,0ddc42e0-b7f4-47bf-b085-269dcad11c28
9616,344,977097600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13173,55,FIRST AVE,14390,,,150.0,1957,CI,Y,05c0f3e3-b7b0-4a0f-b402-f6bafce414ef
9617,744,923270400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13095,9,BLOOMINGDALE RD,97354,,,150.0,2015,PVC,N,777037df-2d45-4d03-8aa8-e4a05959948b
9618,792,949881600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,23240,60,CONWAY DR,7950,,,150.0,1966,CI,Y,3ff23b97-1a86-472a-8a2c-39b6cd80eb3d
9619,77,913939200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10070,1668,KING ST E,21870,,,100.0,1937,CI,N,c9d357ab-13aa-4aea-ad36-33bdb34cccc6
9620,585,1044144000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6217,401,FOREST HILL DR,14870,,,200.0,1962,CI,Y,23a50c79-3a10-4b30-ab84-8320161f0ad4
9621,1415,1259712000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963508000,20670.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11523,12,HOFFMAN ST,19660,,,150.0,1956,CI,N,8ed46320-3957-418b-842b-fdc8e09f1fa3
9622,145,1045526400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9880,253,MELROSE AVE,76688,,,150.0,2010,PVC,N,2a8a2d21-1d92-4c04-b239-398c1d2adb69
9623,306,982368000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,40029,150,EDNA ST,57680,,,150.0,1955,CI,Y,5f25ee3e-39e6-4be5-851d-143f47eeca15
9624,656,1001894400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6192,56,THORNRIDGE CRES,37810,,,150.0,1964,CI,Y,9ea6b4d7-c3c3-4abf-a3cc-bd3eb8670db9
9625,1243,1227744000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,204280.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,12655,8,SEREDA RD,34340,,,300.0,1983,DI,Y,446e445a-e419-4271-85c0-18b930fa2373
9626,499,1043366400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10005,110,FOURTH AVE,133994,,,150.0,2017,PVC,N,66cfd1e9-4709-4a40-906c-06283e1becbc
9627,570,1071100800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10959,66,CARROL ST,5540,,,150.0,1962,CI,Y,6f76c78b-fd77-4399-a43b-b9b62ed3dac8
9628,822,1033430400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,21839,56,BALFOUR CRES,1430,,,150.0,1967,CI,Y,4032a170-a7c9-41fb-b52e-6ed294171b2d
9629,120,1107734400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10169,,EAST AVE,11060,,,300.0,1949,CI,N,0cd67af2-1099-452b-abf7-6b5760c2afe4
9630,200,980985600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10135,28,CLIVE RD,69385,,,150.0,2008,PVC,N,261448a0-cda6-430d-b09e-b2e386fe5942
9631,492,1075680000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10960,120,DIXON ST,76470,,,150.0,2010,PVC,N,677ca975-b429-4c9d-a8aa-4b63cad74919
9632,58,909705600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6880,36,KRUG ST,61530,,,300.0,2006,PVC,N,a4f67839-80da-45d4-b852-90fb9f8014fb
9633,636,1101340800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13042,134,BLOOMINGDALE RD,3460,,,300.0,1964,CI,Y,cdf9ba7e-4b39-400f-aa58-02e9e3f84a9a
9634,253,1166140800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9995,295,GREENFIELD AVE,17340,,,150.0,1956,CI,Y,58ab50b0-732e-41f1-9e9c-b7cdfeb001b5
9635,81,1130889600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10381,355,LANCASTER ST W,23310,,,450.0,1937,CI,Y,59e1fca4-758f-4902-8d3d-9ae36b3be455
9636,508,1074902400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6412,31,NINE PINES RD,27810,,,150.0,1960,CI,Y,7d8ea170-cf03-464f-beec-5f7748cd6e85
9637,147,1040256000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11488,259,PANDORA AVE N,133120,,,150.0,2016,PVC,N,725b2465-0bc3-4468-ac59-e9ecd1ed2cda
9638,850,1006473600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,23224,15,OLD YORK CRES,28590,,,150.0,1967,DI,Y,98630c2b-2948-4a5d-8b2f-7438da991e2a
9639,268,950486400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13292,39,PLYMOUTH RD,76854,,,150.0,2010,PVC,N,a6f1377a-5a3e-4a9f-a8dd-dfde5cfed495
9640,413,908755200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6569,16,SOUTHMOOR DR,35270,,,150.0,1958,CI,Y,251ee18b-478c-41cb-b237-3e38d0f027fe
9641,115,951091200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13068,22,LANG CRES,23480,,,150.0,1948,CI,N,2a07a5ba-6cab-4e73-b730-0c57ad5da458
9642,283,917740800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,1283,389,UNION BLVD,38550,,,150.0,1954,CI,Y,ef8b8d0c-9407-47d8-9eb1-c45f1fd2c598
9643,932,905126400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,5695,101,INGLESIDE DR,20330,,,150.0,1969,DI,Y,9f5297e1-f1e8-4ed9-91c9-e44e8e82b7c1
9644,926,902793600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6161,28,GLEN AVON CRES,90576,,,150.0,1970,DI,Y,4002c0f0-4d69-476b-bb27-782a00e623d8
9645,764,1043107200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,15934,12,MONTCALM DR,27000,,,200.0,1965,DI,Y,09a7e0bb-8e64-404b-ae77-153be24c262f
9646,870,1080086400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10093,1100,COURTLAND AVE E,8460,,,450.0,1970,DI,Y,44de8016-fadf-4c83-86b2-35d8f2558ce4
9647,807,1104969600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,21006,1315,QUEENS BLVD,31720,,,200.0,1966,DI,Y,ca901b34-6288-48e8-867b-96874a4d8fca
9648,446,1104192000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13138,111,FERGUS AVE,14260,,,,,,N,4fc93fa0-b749-46f4-bd47-d94de187b50d
