OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
77862,82670,ACTIVE,KIT 5,601322,7.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2003/04/08 00:00:00+00,DONATED,NA,KITCHENER,N,,6,6,25,N,N,9.35,N,Y,b29917a5-6fa1-4693-947b-e49f536a0935,7.34709639508732
77863,82672,ACTIVE,KIT 6,5459,6.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1979/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,7,N,N,8.5,N,N,9acb6acf-02a9-46ba-b083-30b64a5eb2a0,6.60272633317823
77864,37840,ACTIVE,KIT 6,5459,300.4m 150mm  DI,TREATED,150,DI,NO,,NONE,1979/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,7,N,N,8.5,N,N,64f26c50-aee1-4da4-915c-ad2f90dd8fdf,300.394604287073
77865,82674,ACTIVE,KIT 6,5459,7.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1979/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,7,N,N,8.5,N,N,6cc360a4-0b68-48d7-b602-027ffa25d3d8,7.59775617371573
77866,82676,ACTIVE,KIT 6,5459,112.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1979/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,7,N,N,8.5,N,N,5057f268-f88c-4a83-bccb-a7f5b6a8411a,112.6813292351
77867,82678,ACTIVE,KIT 5,25353,25.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1995/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,86fdad7a-d36d-45f2-8fe9-ac5d0f5e9883,25.2988888327486
77868,55440,ACTIVE,KIT 5,25353,87.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1995/09/01 00:00:00+00,DONATED,,KITCHENER,N,,7,6,30,N,N,9.35,N,Y,a7c76eb5-0fa1-4efd-9326-683f41c20bf1,87.71660262388
77869,68380,ACTIVE,KIT 5,600360,71m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2002/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,31,N,N,9.35,N,Y,a8292678-f0e2-4586-95ef-670983ab5ebb,71.0404762625438
77870,82680,ACTIVE,KIT 5,9528,7.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,18,N,N,8.5,N,Y,eb70c867-b13c-44ac-b712-7f5ed364b7d7,7.84290612405911
77871,82682,ACTIVE,KIT 5,9528,7.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,18,N,N,8.5,N,Y,e60a2b92-4f63-4f38-9093-a56e3e3f32f5,7.58761335870817
77872,82684,ACTIVE,KIT 5,9528,1.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,18,N,N,8.5,N,Y,9273c1b5-cedb-4423-a86b-25254543e26c,1.52578042931212
77873,30210,ACTIVE,KIT 5,9528,254.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,18,N,N,8.5,N,Y,8afc8c44-20b3-4046-8b6b-76519f5dcdb5,254.289374255107
77874,82686,ACTIVE,KIT 5,9528,150.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,18,N,N,7.3,N,Y,9f8f5cb2-6538-4e51-9274-2fe8055ae996,150.22231567387
77875,82688,ACTIVE,KIT 2W,21913,16.9m 300mm  DI,TREATED,300,DI,NO,,NONE,1974/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,0,N,N,8.5,N,N,68d63a37-4130-4cc7-99f2-e3ba07fbdfd5,16.9262792912181
77876,14050,ACTIVE,KIT 2W,21913,187.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1974/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,31,N,N,8.5,N,N,0458224d-5d8b-446b-ab8b-4585bdd40fa1,187.769982317466
77877,910,ACTIVE,KIT 4,12651,83.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1978/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,39,N,N,8.5,N,N,d2127296-5df4-442f-ac35-8a7931d82a97,83.8339916513466
77878,82690,ACTIVE,KIT 2W,16144,5.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1990/02/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,af8d71ff-0f32-4c1e-b337-6618308d6020,5.62695673332033
77879,31260,ACTIVE,KIT 2W,16144,108.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1990/02/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,d914e0f4-b414-41e3-a8bc-7ac2b8ed5ae1,108.282004606592
77880,82692,ACTIVE,KIT 4,6634,12.9m 200mm  DI,TREATED,200,DI,NO,,NONE,1985/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,22,N,N,9.1,N,N,93fdec32-3c82-4a5b-866b-8685f6b126bd,12.8581470270423
77881,16800,ACTIVE,KIT 4,6634,107.3m 200mm  CI,TREATED,200,CI,NO,,NONE,1961/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,21,N,N,6.15,N,N,6346b5de-2b03-4caf-8779-6ea082909daf,107.29700080833
77882,82694,ACTIVE,KIT 4,6634,1.8m 200mm  CI,TREATED,200,CI,NO,,NONE,1961/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,21,N,N,7.75,N,N,f48b0d06-78ba-4aa2-8d5c-010c49de310f,1.80619290713966
77883,2840,ACTIVE,KIT 4,10491,253.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1947/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,2,39,N,N,6.9,N,N,8cfe47ae-cea8-4e40-b7eb-c27426b103c1,253.70651059339
77884,36120,ACTIVE,KIT 4,10116,64.7m 250mm  CI,TREATED,250,CI,NO,,NONE,1954/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,0,N,N,7.75,N,N,517d26c5-7aa0-488c-b719-dc029e5260e9,64.7341334511691
77885,82696,ACTIVE,KIT 4,9925,2.1m 250mm  CI,TREATED,250,CI,NO,,NONE,1954/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,3,N,N,7.75,N,N,c236dea4-b752-4c37-89d3-8832870c1da3,2.12973977746552
77886,28620,ACTIVE,KIT 4,15102,129.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1985/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,27,N,N,9.1,N,N,c6956e81-ca83-4c81-acc7-4f4dcd1a4643,129.665151691818
77887,82698,ACTIVE,KIT 4,15111,2.2m 200mm  DI,TREATED,200,DI,NO,,NONE,1985/06/01 00:00:00+00,DONATED,,KITCHENER,N,,0,4,27,N,N,9.1,N,N,2c333351-213f-4ee7-9281-88a31ee5c4aa,2.17432128379444
77888,82700,ACTIVE,KIT 4,15102,9.6m 200mm  DI,TREATED,200,DI,NO,,NONE,1985/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,27,N,N,9.1,N,N,a688ae0a-a49a-4305-84d5-008bee2f91b7,9.63525037902514
77889,82702,ACTIVE,KIT 5,25688,7.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,e5f575fc-7f13-4837-b7b9-48c6585f8b1f,7.76887197015691
77890,82704,ACTIVE,KIT 5,25688,10.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,a63d4422-07eb-42be-aff0-17cc988769df,10.4535992723098
77891,58230,ACTIVE,KIT 5,25688,154.1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,2247051e-1b92-4c1a-80c8-e5dfab0a04be,154.143452741921
77892,82706,ACTIVE,KIT 5,25688,184.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,a6617ca7-27df-4e1e-90b4-8e948bc56fac,184.732196869416
77894,76140,ACTIVE,KIT 4,6674,104.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2008/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,31,N,N,9.35,N,N,c02487bb-126e-4b53-922d-e6f72f66c185,104.526142285064
77897,82710,ACTIVE,KIT 5,5602,11.9m 200mm  DI,TREATED,200,DI,NO,,NONE,1971/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,19,N,N,8.5,N,Y,26ff2639-6ac4-4bdd-b07a-a8c0c87edeca,11.8888044948749
77898,60970,ACTIVE,KIT 5,6174,47.4m 200mm  DI,TREATED,200,DI,NO,,NONE,1971/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,6,19,N,N,8.5,N,Y,888f25fe-6870-4a81-ba31-9569d6a116ed,47.4297325473115
77899,82712,ACTIVE,KIT 4,21813,12.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1974/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,3,14,N,N,8.5,N,N,f6db41cf-a61d-4723-9238-9e35a863a54d,12.4897764592648
77900,82714,ACTIVE,KIT 4,21808,87.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1974/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,3,14,N,N,8.5,N,N,f96aa8f3-4d46-4c54-9aa4-11bc1fa43249,87.4583971894231
77901,1660,ACTIVE,KIT 4,21815,181.4m 300mm  DI,TREATED,300,DI,NO,,NONE,1974/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,3,14,N,N,8.5,N,N,439eec29-ede6-4166-87f9-ebe649752bc0,181.442897599038
77902,82716,ACTIVE,KIT 2W,600235,7.1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2002/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,36,N,N,9.35,N,N,a934fa80-6f6a-459f-8d1f-724aa3cd1c56,7.13402762186715
77903,82718,ACTIVE,KIT 2W,600235,10.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2002/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,36,N,N,9.35,N,N,c1c419d4-c5b6-4277-bd49-0a2ca9dcf0b6,10.7446876406917
77904,68410,ACTIVE,KIT 2W,600235,169.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2002/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,36,N,N,9.35,N,N,1c43a6a4-953d-4803-845a-64b0b34bc587,169.42474871988
77905,82720,ACTIVE,KIT 4,6430,77.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2005/10/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,1,15,N,N,9.35,N,N,8f0f95b4-f4a1-4f50-91d7-fc542dd26c95,77.4987542996756
77906,72670,ACTIVE,KIT 4,6430,94.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2005/10/01 00:00:00+00,PURCHASED,,KITCHENER,N,,5,1,15,N,N,9.35,N,N,08975c2a-4ad4-4424-b802-79245fc843d9,94.7711868173078
77907,82722,ACTIVE,KIT 4,6430,9.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2005/10/01 00:00:00+00,PURCHASED,,KITCHENER,N,,5,1,15,N,N,9.35,N,N,67a66b0d-3fa3-42f6-85c6-c1b401991ddf,9.10125571813034
77908,82724,ACTIVE,KIT 4,8937,5.3m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,DONATED,,KITCHENER,N,,8,2,24,N,N,4.58,N,N,ec5baf73-69a2-48a3-a019-8f849604d156,5.28767593580842
77909,40520,ACTIVE,KIT 4,8937,55.6m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,22,N,N,5.7,N,N,4d2daa7c-15cc-433d-8e08-7921bad9c63c,55.5587384916284
77910,82726,ACTIVE,KIT 4,8920,15.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,22,N,N,8.5,N,N,d146fad0-7eea-43a0-97a7-cd3ef7826b26,15.4823738952461
77911,82728,ACTIVE,KIT 4,8937,1.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,DONATED,,KITCHENER,N,,0,2,22,N,N,8.5,N,N,e8934d1b-6b9c-48fb-b5ac-1729d3f5a375,1.50450417093058
77912,82730,ACTIVE,KIT 4,8920,38.6m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,22,N,N,8.5,N,N,39fbca05-c44b-418c-a3e5-50dd8ca02780,38.5886558925303
77913,76420,ACTIVE,KIT 4,11103,132.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2009/11/27 00:00:00+00,DONATED,,KITCHENER,N,,6,2,32,N,N,7.75,N,N,3412c869-46d4-4e59-b211-aceed181c68a,132.72720645393
77914,82732,ACTIVE,KIT 4,11103,10.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2009/11/27 00:00:00+00,DONATED,,KITCHENER,N,,6,2,32,N,N,9.35,N,N,105d7b22-98d6-4354-a5c9-1936d402d341,10.5486692999778
77915,76442,ACTIVE,KIT 4,40038,128.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1950/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,2,9,N,N,7.75,N,N,e971fe56-6be0-468b-958e-6f9c1799909a,128.120402032481
77916,82734,ACTIVE,KIT 4,6475,8.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2003/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,24,N,N,9.35,N,N,b60ade89-c1a4-4453-bc19-82dc38cfcb21,8.35456019593447
77917,82736,ACTIVE,KIT 4,6492,5.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2003/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,0,2,24,N,N,9.35,N,N,48bc682a-c8c0-4fc1-a082-5436d02e3888,5.0878996035105
77918,69450,ACTIVE,KIT 4,6475,12.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2003/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,24,N,N,9.35,N,N,cb63003d-f923-44c7-bb86-6c7e3d8241f2,12.208891735584
77919,41580,ACTIVE,KIT 4,8830,133.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1990/07/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,25,N,N,9.1,N,N,a5c69aa0-dc60-4a1e-8b74-5e320f2b4888,133.154542532266
77920,82738,ACTIVE,KIT 4,9272,25m 300mm  DI,TREATED,300,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,3,11,N,N,8.5,N,N,2c350b6d-df21-4951-a5d2-fceafa981da7,24.9682710567032
77921,38420,ACTIVE,KIT 4,9284,76.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,7,N,N,8.5,N,N,d0980065-1e1e-4f23-b139-5d2f5f47c6ee,76.7401478499571
77922,82740,ACTIVE,KIT 4,10151,6.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1958/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,4,N,N,7.75,N,N,531200ad-5366-4022-aa14-d8ba74677af6,6.10223800341143
77923,21200,ACTIVE,KIT 4,10151,85.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1958/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,5,N,N,7.75,N,N,26334d2a-f8d0-4c6c-8908-b5587782b4e9,85.7623188337749
77925,82744,ACTIVE,KIT 2E,16023,2.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2007/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,25,N,N,9.35,N,N,c10bfbe2-7570-49ba-9945-245e43aad780,2.82045008397552
77926,69463,ACTIVE,KIT 2E,16023,35.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2007/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,25,N,N,9.35,N,N,7d1d67e6-a6db-4ede-8352-692d83d4fad6,35.3764220148131
77927,82746,ACTIVE,KIT 4,1257,.6m 300mm  CI,TREATED,300,CI,NO,,NONE,1964/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,24,N,N,7.85,N,N,b52dc5c5-1f63-4b6b-880c-5cac5a379f3a,0.61250750193259
77928,82748,ACTIVE,KIT 4,1257,30m 300mm  CI,TREATED,300,CI,NO,,NONE,1964/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,24,N,N,7.85,N,N,0037bcfa-0f78-42c8-845e-eb9b4abf3789,29.9970473996972
77929,82750,ACTIVE,KIT 4,1257,199.9m 300mm  CI,TREATED,300,CI,NO,,NONE,1964/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,24,N,N,7.85,N,N,0541f835-6bab-4ab7-9ab1-8a95fe2a80d6,199.860849337156
77930,82752,ACTIVE,KIT 4,1257,227.1m 300mm  CI,TREATED,300,CI,NO,,NONE,1964/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,24,N,N,5.45,N,N,a617f52e-565b-4959-b45f-ca0bdb877f37,227.075637598744
77931,15850,ACTIVE,KIT 4,1257,304.6m 300mm  CI,TREATED,300,CI,NO,,NONE,1964/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,24,N,N,7.85,N,N,b33c040d-46c0-435d-aeff-13e896a38918,304.58833546093
77932,82754,ACTIVE,KIT 2W,16144,11.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1994/05/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,46e62971-ba41-424f-9a5d-cf7c552758e3,11.4873350787838
77933,54840,ACTIVE,KIT 2W,16172,87.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1994/05/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,34dc9226-5065-4252-92ba-0d823823f9db,87.2135134440372
77936,82758,ACTIVE,KIT 4,6353,3.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,3,1,N,N,8.5,N,N,764ecb28-93b2-452b-ac43-b681e63496c7,3.66476795471111
77937,23540,ACTIVE,KIT 4,6353,167.4m 200mm  DI,TREATED,200,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,3,1,N,N,8.5,N,N,202d0df5-4ff1-4902-aa3d-af3870098722,167.435992658583
77938,67570,ACTIVE,KIT 4,40345,15.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2001/02/12 00:00:00+00,DONATED,STANTEC,KITCHENER,N,,5,3,19,N,N,9.35,N,N,f00b0e9a-20f7-4e02-9d7d-c9a1979796db,15.9105347992357
77939,82760,ACTIVE,KIT 4,40345,2.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2001/02/12 00:00:00+00,DONATED,STANTEC,KITCHENER,N,,4,3,0,N,N,9.35,N,N,9ca7eb53-96d6-49f9-9b2e-93b6f737c063,2.3114507306044
77941,6120,ACTIVE,KIT 4,9311,56.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1973/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,6,N,N,8.5,N,N,13df6439-ecb7-4435-82fc-a70255f68eaf,56.180664709948
77942,82762,ACTIVE,KIT 2W,601447,7.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2006/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,41,N,N,9.35,N,N,75f42159-19dc-4ab5-aeeb-3f8b8299fb29,7.88233635660231
77943,74350,ACTIVE,KIT 2W,601433,140.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2006/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,43,N,N,9.35,N,N,8ab947bc-37a7-4b7b-86fd-45cf60bef114,140.825411973577
77944,82764,ACTIVE,KIT 2W,601433,14.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2006/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,43,N,N,9.35,N,N,cda6fee6-fee8-49db-8cd5-a3b1ec9d6ee2,14.3170722935076
77947,10890,ACTIVE,KIT 4,20703,42.2m 200mm  DI,TREATED,200,DI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,1,8,N,N,8.5,N,N,87187a36-75da-4edf-8296-8527fd695c72,42.2443011723169
77948,82768,ACTIVE,KIT 4,20703,23.9m 200mm  DI,TREATED,200,DI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,8,N,N,8.5,N,N,c1f98ee6-0a2e-4873-95bc-1d4b468a0c67,23.8642127052672
77949,82770,ACTIVE,KIT 4,20702,.4m 200mm  DI,TREATED,200,DI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,8,N,N,8.5,N,N,ee9395c3-feb4-4d3d-9b9f-c6fb27a6dbba,0.432008332843123
77950,82772,ACTIVE,KIT 4,20703,4.4m 200mm  DI,TREATED,200,DI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,0,1,8,N,N,8.5,N,N,bc9f8461-c38e-4353-ba12-25c5898ff5a7,4.3946786908754
77951,23740,ACTIVE,KIT 4,10586,122.3m 150mm  CI,TREATED,150,CI,NO,,NONE,1952/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,2,36,N,N,4.95,N,N,87cda7ca-55cd-41d3-b8cc-22e09f841c78,122.343976623187
77952,82774,ACTIVE,KIT 4,20997,12.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1988/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,1,7,N,N,9.1,N,N,2c81f284-c343-43bb-b6a3-d14c8dfd1a7d,12.4511705499125
77953,40420,ACTIVE,KIT 4,20997,75.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1988/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,1,7,N,N,9.1,N,N,dc56b412-617b-4354-a619-f76c7fee8672,75.5807377593907
77954,82776,ACTIVE,KIT 4,21897,14.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1971/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,29,N,N,8.5,N,N,e271d183-4f1c-4957-aa6f-d447c95010cd,14.2088282649389
77955,40250,ACTIVE,KIT 4,21897,283.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1971/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,5,29,N,N,8.5,N,N,349e2170-16f6-449b-bcb0-c54c15ad858d,283.77143634856
77956,82778,ACTIVE,KIT 4,21893,10.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1971/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,29,N,N,8.5,N,N,1fc1856e-95e0-464d-b218-cdef05d3f341,10.6504317303145
77957,82780,ACTIVE,KIT 4,6728,11.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1996/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,5,N,N,9.1,N,N,a083d7f6-3de1-4657-b687-92e9fa64043f,11.7392575774178
77958,59490,ACTIVE,KIT 4,6728,29.2m 200mm  DI,TREATED,200,DI,NO,,NONE,1996/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,5,N,N,9.1,N,N,bda72e8c-6917-462c-baed-849131883efb,29.168884928465
77960,880,ACTIVE,KIT 4,50021,118.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1936/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,28,N,N,7.75,N,N,12896349-01a9-421f-bce9-7fe504915438,118.481621356587
77961,82784,ACTIVE,KIT 4,1356,1.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1936/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,1,27,N,N,7.75,N,N,ae59af1b-898d-4ae5-9385-6ab3d2a7f81f,1.12504897652608
77962,82786,ACTIVE,KIT 4,10107,12.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1953/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,5,N,N,7.75,N,N,4d70a566-a656-4b7e-a883-9b7eacde667c,12.7319372770939
77963,34810,ACTIVE,KIT 4,10107,235.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1953/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,5,N,N,7.75,N,N,ab25fb6c-2969-498c-9734-ce907b44bde8,235.224957317111
77966,23680,ACTIVE,KIT 4,1226,47.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1947/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,22,N,N,7.75,N,N,6346b4e1-699a-4093-9eb7-159a566afdb9,47.1612319261043
77968,76087,ACTIVE,KIT 4,6726,74.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1996/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,5,N,N,9.1,N,N,7bb96c7b-f9b5-426c-a249-9108163a86eb,74.7401458539483
77969,5470,ACTIVE,KIT 2W,21781,159.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1977/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,30,N,N,7.3,N,N,9c1bcccb-f149-4921-8d9d-b4a31f98c3a1,159.160540046253
77970,82792,ACTIVE,KIT 2W,21781,9m 150mm  DI,TREATED,150,DI,NO,,NONE,1977/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,30,N,N,8.5,N,N,734e8b4b-9231-4cb3-96c9-399986fb7ea7,9.00027470791341
77971,82794,ACTIVE,KIT 4,10919,10.1m 200mm  DI,TREATED,200,DI,NO,,NONE,1972/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,4,N,N,8.5,N,N,9b2d86ca-b449-4a85-a7b4-a2dfe358d1d6,10.0632530173764
77972,34280,ACTIVE,KIT 4,10919,80.4m 200mm  DI,TREATED,200,DI,NO,,NONE,1972/06/01 00:00:00+00,DONATED,,KITCHENER,N,,8,3,4,N,N,8.5,N,N,f5145a6b-be5a-462b-8962-a4e0e0715afe,80.4282625251875
77973,82796,ACTIVE,KIT 4,13187,.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1965/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,2,N,N,7.85,N,N,d8b4008c-adf1-4074-81d8-0d92af6e6d25,0.58545053173888
77974,3960,ACTIVE,KIT 4,23153,86.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1965/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,12,N,N,4.65,N,N,fd0e54cc-3fcf-4da7-bbbb-ec0523d3540a,86.7215073448211
