OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,OVERSIZED_DIAMETER,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,GlobalID,Shape__Length
166620,137836,ACTIVE,KIT 4,11456,13.7m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,8f060323-8eec-438c-a030-a0e683ec9c85,13.6799334423582
166621,137838,ACTIVE,KIT 4,10901,4.6m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,affac6e8-0ae7-4cdc-80ae-d18bc419fed6,4.64372438611518
166622,137840,ACTIVE,KIT 4,10899,60.2m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2018/10/29 00:00:00+00,PURCHASED,,KITCHENER,N,,8,1,12,N,N,9.85,N,50788cd0-532c-4d06-9bdd-56a96e7e6754,60.1781607453765
166623,137842,ACTIVE,KIT 4,10899,7.5m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,,KITCHENER,N,,8,1,12,N,N,9.85,N,60f7da89-6073-429a-8697-b8ff4f956954,7.53897459946747
166624,137844,ACTIVE,KIT 4,10901,9.8m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,7,1,12,N,N,9.85,N,9850c527-2777-4d1a-92e9-cc7a3a51f6a7,9.81550144324413
166625,137846,ACTIVE,KIT 4,10901,71.9m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,7,1,12,N,N,9.85,N,d115efa1-a7c5-4a9c-a7b5-5c66e50509f1,71.8889211107188
166626,137848,ACTIVE,KIT 4,9226,.8m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,169fce36-74e3-4ad8-abe0-87e0096dd88b,0.779806872135028
166627,137850,ACTIVE,KIT 4,9226,.7m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,cda008da-d496-4097-b638-d9981799b3d7,0.705959206685412
166628,137852,ACTIVE,KIT 4,9226,14.7m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,f4acd5f0-faf7-4f09-adfe-b58a84ddb675,14.6991346034089
166629,137854,ACTIVE,KIT 4,9226,158.3m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,6227b059-c554-4b6c-978b-54702a17a287,158.321289659055
166630,137856,ACTIVE,KIT 4,9226,6.2m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,e7631752-4128-4333-9103-b3a1d71413d3,6.20594228297075
166631,137858,ACTIVE,KIT 4,9239,11.4m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,0adabe4b-ae5c-4fc0-99fb-9e95a0493c0f,11.3677838709442
166632,137860,ACTIVE,KIT 4,9239,28.6m 600mm  PVC,TREATED,600,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,REGION,N,,8,2,1,N,N,9.85,N,454b4436-ffa5-4412-ab6c-e83689f8abea,28.5727377012808
166633,137862,ACTIVE,KIT 4,9239,7.4m 600mm  PVC,TREATED,600,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,REGION,N,,8,2,1,N,N,9.85,N,929634cd-58d3-414f-866a-dbb98fc76651,7.35715707343224
166634,137864,ACTIVE,KIT 4,9239,3.1m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,aef49dde-fe1d-463a-b33f-4cd52b5e7086,3.12654509953591
166635,137866,ACTIVE,KIT 4,9230,16.7m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,8a29c85f-421c-4703-9359-7f6a6b9dcb37,16.7394763098269
166636,137868,ACTIVE,KIT 4,9381,8.2m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.85,N,ac2c9c7f-7389-4403-8ec2-3890171d8a88,8.24069116822047
166637,137870,ACTIVE,KIT 4,10868,15.4m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2018/11/07 00:00:00+00,PURCHASED,REGION,KITCHENER,N,,-1,5,5,N,N,9.85,N,bd2d6a69-9ebf-464a-a3d9-90d419455d89,15.4120527726541
166638,137872,ACTIVE,KIT 4,104704,45.2m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,7,5,17,N,N,9.85,N,49703fae-c210-4c71-b7c9-34a43ef451af,45.2323190319575
166639,137874,ACTIVE,KIT 4,10099,31m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,DUAL CITY AND REGION,N,,-1,5,0,N,N,9.85,N,5b89e89f-1310-4134-be53-be3e1e459772,30.988653380705
166640,137876,ACTIVE,KIT 4,10748,157.4m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,-1,5,17,N,N,9.85,N,370e0105-179a-4be3-b596-101abbc722b0,157.44041872066
166641,137878,ACTIVE,KIT 4,104704,177.3m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,5,17,N,N,9.85,N,b2958782-d1c7-4680-b86c-936996b93b3c,177.337599273068
166642,137880,ACTIVE,KIT 4,104704,27m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,5,17,N,N,9.85,N,a819509e-67c5-42d3-b410-516397b349bc,26.9541498812969
166643,137882,ACTIVE,KIT 4,21835,.8m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,-1,5,0,N,N,9.85,N,dfbd4bf0-f988-489b-9bde-bb4634a8c8d2,0.832635124061666
166644,137884,ACTIVE,KIT 4,10106,29.6m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,-1,5,0,N,N,9.85,N,6aebf4b1-721e-436e-9bd4-95889952278c,29.5693178009726
166645,137886,ACTIVE,KIT 4,11670,2.2m 600mm  PVC,TREATED,600,,PVC,NO,,NONE,2018/10/26 00:00:00+00,PURCHASED,REGION,REGION,N,,8,2,12,N,N,9.85,N,67e6dc80-a1b5-4043-9a5b-fbef6c14f108,2.21271272361635
166646,137888,ACTIVE,KIT 4,6891,.9m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,824cc551-f4fc-40f1-8746-c5643149a705,0.906042378212118
166689,137894,ACTIVE,KIT 5,9428,1.7m 150mm  DI,TREATED,150,-2,DI,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.1,N,aec94737-839b-4dba-8682-577eecdfb71e,1.71888255858992
166690,137896,ACTIVE,KIT 5,9429,34.9m 300mm  PVC,TREATED,300,-2,PVC,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.85,N,c9e43153-fd45-485f-a3cf-d0232500ea2c,34.8763788205938
166691,137898,ACTIVE,KIT 4,102802,1.8m 150mm  DI,TREATED,150,-2,DI,NO,,NONE,2018/06/01 00:00:00+00,PURCHASED,STANTEC,KITCHENER,N,,-1,3,0,N,N,9.1,N,e07703a2-4261-4ac3-8352-55fb303574b2,1.82110405045133
166692,137900,ACTIVE,KIT 6,602407,881.2m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.55,N,08eaf24e-e466-4822-b11e-86cf82356261,881.237048373011
166693,137902,ACTIVE,KIT 5,9428,2.6m 300mm  DI,TREATED,300,-2,DI,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.1,N,8332df2d-2279-4507-a5e6-496ad3b3c37d,2.64123339808472
166694,137904,ACTIVE,KIT 5,9428,3.6m 300mm  DI,TREATED,300,-2,DI,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.1,N,83a40a6a-9751-4a8a-baf7-6f2ac2340311,3.56661933434515
166695,137906,ACTIVE,KIT 5,9428,4.7m 600mm  CPP,TREATED,600,-2,CPP,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.55,N,843c649e-d3d2-4d54-a9f3-c6979233075b,4.74202777124399
166696,137908,ACTIVE,KIT 5,600855,863.5m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.55,N,47765d16-ac86-4c8c-8076-3445bf0c0b14,863.51114069648
166697,137910,ACTIVE,KIT 6,601743,4.1m 600mm  CPP,TREATED,600,-2,CPP,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.55,N,9f92de99-010e-4ebf-b90d-ed6cbed077f4,4.05473894057008
166698,137912,ACTIVE,KIT 6,601743,5.5m 300mm  DI,TREATED,300,-2,DI,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.1,N,48fd15b6-2c4f-4370-8f81-301646e74b65,5.46819969322796
166699,137914,ACTIVE,KIT 6,601743,1.4m 150mm  DI,TREATED,150,-2,DI,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.1,N,98c1fce5-ff9f-4c05-8f2a-33d6cb81ce55,1.44881508564351
166700,137916,ACTIVE,KIT 4,600181,4.1m 150mm  DI,TREATED,150,-2,DI,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,21,N,N,9.1,N,42eadf44-76e9-4578-8cc5-f68ebb599b5f,4.10301479492031
166701,137918,ACTIVE,KIT 4,600165,3.4m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,0,N,N,9.55,N,654abbf4-8b1d-4d4c-ad53-97db3db63abe,3.43828836737787
166702,137920,ACTIVE,KIT 4,600165,4.3m 300mm  DI,TREATED,300,-2,DI,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,0,N,N,9.1,N,e0b663b9-275d-47af-a14a-2bbbe780188d,4.29243820754626
166703,137922,ACTIVE,KIT 4,600165,3.5m 300mm  DI,TREATED,300,-2,DI,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,0,N,N,9.1,N,93870e23-70de-48e8-aa42-2def3fc12514,3.45611086860087
166704,137924,ACTIVE,KIT 4,600165,4.4m 600mm  CPP,TREATED,600,-2,CPP,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,0,N,N,9.55,N,8b1d62c5-5d6c-4b7b-8b4b-66a00a7e5882,4.43725650070628
166705,137926,ACTIVE,KIT 4,600178,958.2m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,0,N,N,9.55,N,8ecc0e2e-3eab-490b-8062-67c3eb25bda7,958.211136718526
166706,137928,ACTIVE,KIT 4,602424,937.1m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2018/06/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,0,N,N,9.55,N,7e55607c-8f99-4ae7-be98-bc680cde7bea,937.050956850482
166707,137930,ACTIVE,KIT 5,602420,10.3m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2018/06/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.55,N,165cf33a-eca1-43b3-9f10-42c77d48c7dc,10.3244261202675
166708,137932,ACTIVE,KIT 5,602436,.8m 300mm  PVC,TREATED,300,-2,PVC,NO,,NONE,2018/06/01 00:00:00+00,PURCHASED,STANTEC,KITCHENER,N,,-1,3,0,N,N,9.85,N,68a2dcad-93f5-4741-996f-8006eb15140b,0.797584164110595
166709,137934,ACTIVE,KIT 4,600175,1.3m 150mm  DI,TREATED,150,-2,DI,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,0,N,N,9.1,N,49004455-7265-4c33-ada6-f0d298d4df4b,1.28016850510917
166710,137936,ACTIVE,KIT 4,102802,2m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,21,N,N,9.55,N,c96b4eea-b307-4af9-92f2-870e2c2aeda5,1.97886711244221
166711,137938,ACTIVE,KIT 4,102802,2.7m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,21,N,N,9.55,N,2df1205c-764b-4747-862a-77b36557b11e,2.71697169294886
166712,137940,ACTIVE,KIT 4,102802,30.1m 750mm  CPP,TREATED,750,-2,CPP,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,21,N,N,9.55,N,40466f49-5755-4c02-9d17-997c01a75246,30.1411128366872
166713,137942,ACTIVE,KIT 4,102802,4.7m 300mm  DI,TREATED,300,-2,DI,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,21,N,N,9.1,N,6df7626d-d167-4462-9ff0-070783417ade,4.65876160221319
166714,137944,ACTIVE,KIT 6,9423,4.4m 300mm  PVC,TREATED,300,-2,PVC,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,KITCHENER,N,,-1,6,0,N,N,9.85,N,512af3de-66d5-4e66-ac66-33c78ce7dc59,4.38406439855883
166715,137946,ACTIVE,KIT 5,40303,1.5m 150mm  DI,TREATED,150,-2,DI,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.1,N,8cc15551-6047-4f32-95ce-198928385e97,1.50998112351921
166716,137948,ACTIVE,KIT 6,9423,1.7m 150mm  DI,TREATED,150,-2,DI,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.1,N,e7e9ca25-509f-44a3-8241-1938c0687c79,1.74180889906535
166717,137950,ACTIVE,KIT 5,602420,3.1m 600mm  CPP,TREATED,600,-2,CPP,NO,,NONE,2018/06/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.55,N,42a5170a-2b70-4827-ab5f-3eef9f6f6bec,3.07364034967045
166718,137952,ACTIVE,KIT 4,102802,1.4m 300mm  DI,TREATED,300,-2,DI,NO,,NONE,2017/08/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,3,21,N,N,9.1,N,17a9120a-f9de-4271-99d7-5a071c63a06f,1.39744418790807
166719,137954,ACTIVE,KIT 6,9423,4.6m 300mm  PVC,TREATED,300,-2,PVC,NO,,NONE,2018/09/01 00:00:00+00,PURCHASED,STANTEC,REGION,N,,-1,6,0,N,N,9.85,N,87c54fe9-eaea-4bcc-9c79-de3f2ec94f02,4.60912068747042
167009,137974,ACTIVE,KIT 4,11061,6.4m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/21 00:00:00+00,UNKNOWN,AECOM,KITCHENER,N,,8,2,9,N,N,9.85,N,6fc89f6c-e06d-46e1-8c61-5bd6e3b8eba3,6.35245786941007
167010,137976,ACTIVE,KIT 2W,601554,148.9m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,45,N,N,9.85,N,4f89407d-53a9-4eb0-bd93-260802149a2f,148.925012232087
167011,137978,ACTIVE,KIT 2W,601554,1.2m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,KITCHENER,N,,-1,5,45,N,N,9.85,N,01863380-18e2-4e59-8b95-735e44843cd6,1.23804204284998
167012,137980,ACTIVE,KIT 2W,601549,246.4m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,f3fc6034-6313-474b-9dc0-706360d12c74,246.357539679592
167013,137982,ACTIVE,KIT 2W,103028,52.6m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,badf7909-22e5-4ccf-9191-74c8a6b22557,52.6003627241167
167014,137984,ACTIVE,KIT 2W,601556,128.3m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,44,N,N,9.85,N,8b812f8a-6c92-4ad5-9d52-bd4226993f46,128.315753750529
167015,137988,ACTIVE,KIT 2W,103028,7.6m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,43d5166d-729b-4df3-863c-da40cf7bb5b8,7.55215039678691
167016,137990,ACTIVE,KIT 2W,103028,.7m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,b30c0980-04fc-47bb-90e7-c8d108bcca1d,0.664875664786457
167017,137992,ACTIVE,KIT 2W,103028,17m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,98375472-bd62-4eaf-b60f-4bbfa1108847,16.9816575113785
167018,137994,ACTIVE,KIT 2W,103028,1.4m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,7b9be81c-a741-4377-80a5-18bc6a7d3098,1.39904781937996
167019,137996,ACTIVE,KIT 2W,103028,.6m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,80668d7b-4047-4dee-9e69-75ffb452d713,0.61864277963836
167020,137998,ACTIVE,KIT 2W,103028,10.2m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,3942fc71-215c-4e48-afba-3d9a23348e28,10.2354823331643
167021,138000,ACTIVE,KIT 2W,103028,1.3m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,44869a9d-ad00-4830-ba56-4d3cbb6ee590,1.28410710244446
167022,138028,ACTIVE,KIT 2W,601556,191.7m 450mm  PVCF,TREATED,450,,PVCF,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,67bfbbd2-7c0a-4888-8054-393ed5478e5c,191.698674655977
167329,138014,ACTIVE,KIT 2W,602156,609.7m 450mm  PVCF,TREATED,450,,PVCF,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,60ede01a-5c96-4b32-b355-ce388dacd7ca,609.708501993558
167330,138016,ACTIVE,KIT 2W,601482,1.3m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,0,N,N,9.85,N,42cdb977-05cd-4edc-b0d5-48782b85bfc4,1.34470724369184
167331,138018,ACTIVE,KIT 2W,102861,3.9m 450mm  PVC,TREATED,450,,PVC,NO,,NONE,2015/01/06 00:00:00+00,PURCHASED,MTE CONSULTANTS INC.,REGION,N,,0,5,46,N,N,9.35,N,404c5742-c703-44ff-b0c8-18f243d7b65c,3.86982094870298
167332,138020,ACTIVE,KIT 2W,102861,8.3m 450mm  PVCF,TREATED,450,,PVCF,NO,,NONE,2019/06/01 00:00:00+00,UNKNOWN,REGION,REGION,N,,-1,5,46,N,N,9.85,N,37cefc64-c4e1-4616-bcbf-d19dedb5283d,8.28492561882927
167333,138022,ACTIVE,KIT 4,9222,21.6m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,UNKNOWN,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,55177647-ee83-4334-b7ed-7884677dae14,21.6389040863522
167334,138024,ACTIVE,KIT 4,6744,4m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,8,2,20,N,N,9.85,N,b47ce397-e6c5-4f6d-9946-4aa590743bfb,3.97125414274388
167335,140076,ACTIVE,KIT 4,9221,36.3m 300mm  DI,TREATED,300,,DI,NO,,NONE,1978/08/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,1,N,N,8.5,N,45455059-be0a-4410-b3a0-d8eae31a7b6a,36.2613226352936
167654,138044,ACTIVE,KIT 4,22203,50.4m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/09/17 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,29a4fe8d-81f0-4d7e-b1f9-fd4f950d5e4e,50.3578270038602
167664,138064,ACTIVE,KIT 4,22328,2.1m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/21 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,e226ecf0-25fc-4e41-b625-87bce31e4f0d,2.05484330343926
167667,138070,ACTIVE,KIT 4,22328,42.1m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/25 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,f3115736-1c36-44dd-9f2d-aa73ef5a8dc8,42.1456799047931
167668,138072,ACTIVE,KIT 4,22321,14.8m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/07/04 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,dfb8e163-4ce1-4afb-9aa9-1a2c81c4d302,14.7581944777989
167669,138074,ACTIVE,KIT 4,22321,62m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/09/23 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,24f08777-0f55-413a-adcc-6c1f167688a8,62.0003607871246
167670,138076,ACTIVE,KIT 4,22328,11.5m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/25 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,ce188433-b613-4642-9bc6-f4dc57b7c5bf,11.5105771637707
167672,138080,ACTIVE,KIT 4,23060,6.7m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/21 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,a96dd948-4254-4823-a2fc-d3cd60415571,6.68747618681135
167675,138086,ACTIVE,KIT 4,22328,63.1m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/24 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,4694a9f3-402e-499d-867e-3c18cdf08412,63.1342676031313
167682,138100,ACTIVE,KIT 4,22203,49.4m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/09/18 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,16e94b3e-45c6-45ef-938c-da2a4b3bd893,49.4011248981114
167685,138106,ACTIVE,KIT 4,22322,2.3m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/25 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,cac26d68-71d5-49d5-85b1-8d133361fcff,2.34000738807315
167686,138108,ACTIVE,KIT 4,22328,1.8m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/06/21 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,21331ba8-f59f-4c88-b6a0-d31f226e1f46,1.78520314202812
167687,138110,ACTIVE,KIT 4,22321,4.8m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/07/04 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,a684af9d-6543-4ab7-bfae-c84f18e2fcfa,4.83545775382696
167688,138112,ACTIVE,KIT 4,22321,3.5m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/10/21 00:00:00+00,UNKNOWN,AE,KITCHENER,N,,-1,4,29,N,N,9.85,N,9d03f730-e7bb-4f8d-ba7f-09dfddd68081,3.50006122543709
167969,137550,ACTIVE,KIT 4,6813,158.3m 600mm  DI,TREATED,600,,DI,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,REGION,N,,8,2,21,N,N,9.1,N,6e8bab6e-fedb-4a7a-8aab-1db5e782670d,158.32194813567
167970,138154,ACTIVE,KIT 4,1734,48.8m 300mm  DI,TREATED,300,,DI,NO,,NONE,2019/06/21 00:00:00+00,PURCHASED,AECOM,KITCHENER,N,,-1,2,25,N,N,9.1,N,24b011db-8d6f-4d39-a9fc-7f94ee264f3c,48.8385068946688
168289,138174,ACTIVE,KIT 4,10060,38m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2019/05/24 00:00:00+00,UNKNOWN,IBI GROUP,KITCHENER,N,,-1,5,15,N,N,9.85,N,9e4fcccd-6527-4ed0-9f63-6dc307cd02a9,37.9526166280379
168290,138176,ACTIVE,KIT 4,10057,2m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2019/09/16 00:00:00+00,UNKNOWN,IBI GROUP,KITCHENER,N,,-1,5,14,N,N,9.85,N,c2788d72-3048-408f-9ef2-aa96382c2e1c,1.99877645155638
