OBJECTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,DISINFECTED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID,longitude,latitude,PRESSURE_ZONE,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,INSTALLATION_DATE,BRIDGE_MAIN,CRITICALITY,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
8382,1999-03-06 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,20742,FURNESS DR,15830,150.0,1967-01-01,CI,Y,0910d396-f1fa-40df-b362-d0923ce8e60d,-80.5192874416951,43.4316586033805,KIT 4,78.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1967-01-01 00:00:00,N,5.0,N,N,7.85,N,N,48255f0a-e5b6-4c5d-890c-de6ce42497df,78.2285383312007
8383,2000-02-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1223,WEICHEL ST,92364,150.0,1963-01-01,CI,Y,c8d989d5-b841-43b4-bf77-2c2a6c40885e,-80.5185493873353,43.4422724468255,KIT 4,8.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1963-01-01 00:00:00,N,5.0,N,N,3.93,N,N,2ea3aca1-41fa-4235-8057-1b4b3b7660a2,8.15022836388929
8383,2000-02-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1223,WEICHEL ST,92364,150.0,1963-01-01,CI,Y,c8d989d5-b841-43b4-bf77-2c2a6c40885e,-80.5185493873353,43.4422724468255,KIT 4,215.5m 150mm  CI,TREATED,150.0,CI,NO,NONE,1963-01-01 00:00:00,N,6.0,N,N,7.85,N,N,ded0e41e-bf5b-43e7-821d-7762c532bebd,215.479231240022
8383,2000-02-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1223,WEICHEL ST,92364,150.0,1963-01-01,CI,Y,c8d989d5-b841-43b4-bf77-2c2a6c40885e,-80.5185493873353,43.4422724468255,KIT 4,218.1m 150mm  CI,TREATED,150.0,CI,NO,NONE,1963-01-01 00:00:00,N,6.0,N,N,6.25,N,N,189765ee-baea-42c0-bfbe-288053a5f115,218.077431655285
8384,2001-02-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6559,KIMBERLY CRES,86368,150.0,1968-01-01,DI,Y,3cea3833-b299-4aa8-a877-063eb7eec028,-80.4996577657266,43.4198536483904,KIT 4,7.3m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-10-01 00:00:00,N,5.0,N,N,8.5,N,N,576c8d42-49c9-4bab-b815-ea9df8cbe867,7.31473218033674
8384,2001-02-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6559,KIMBERLY CRES,86368,150.0,1968-01-01,DI,Y,3cea3833-b299-4aa8-a877-063eb7eec028,-80.4996577657266,43.4198536483904,KIT 4,8m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-10-01 00:00:00,N,5.0,N,N,8.5,N,N,e94c0ef9-7a1a-4b8c-88f8-cbe11d3f6391,8.03390065178291
8384,2001-02-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6559,KIMBERLY CRES,86368,150.0,1968-01-01,DI,Y,3cea3833-b299-4aa8-a877-063eb7eec028,-80.4996577657266,43.4198536483904,KIT 4,158m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-10-01 00:00:00,N,5.0,N,N,8.5,N,N,517503e5-e545-4bb6-bc88-888e6b142ad8,158.03643433052
8384,2001-02-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6559,KIMBERLY CRES,86368,150.0,1968-01-01,DI,Y,3cea3833-b299-4aa8-a877-063eb7eec028,-80.4996577657266,43.4198536483904,KIT 4,167.6m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-10-01 00:00:00,N,5.0,N,N,6.5,N,N,cb7bd34d-d7ac-4328-a98f-1a2db3f23746,167.557266905988
8384,2001-02-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6559,KIMBERLY CRES,86368,150.0,1968-01-01,DI,Y,3cea3833-b299-4aa8-a877-063eb7eec028,-80.4996577657266,43.4198536483904,KIT 4,174.9m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-10-01 00:00:00,N,5.0,N,N,8.5,N,N,6381f298-c8b4-4229-a006-e0828f14dbe7,174.947822448156
8384,2001-02-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6559,KIMBERLY CRES,86368,150.0,1968-01-01,DI,Y,3cea3833-b299-4aa8-a877-063eb7eec028,-80.4996577657266,43.4198536483904,KIT 4,8.5m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-10-01 00:00:00,N,5.0,N,N,8.5,N,N,da092fb2-a131-45a0-a59a-e2c43d5b4e0d,8.45831198339529
8386,2002-11-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6218,DEERPARK CRES,9100,150.0,1962-01-01,CI,Y,02fb8a44-98f5-4167-9353-5210a980050e,-80.5155279099449,43.4288316711328,KIT 4,12.3m 150mm  CI,TREATED,150.0,CI,NO,NONE,1962-01-01 00:00:00,N,5.0,N,N,7.85,N,N,4f23a496-ce10-4bbb-91e3-b6827da167fe,12.3468019386426
8386,2002-11-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6218,DEERPARK CRES,9100,150.0,1962-01-01,CI,Y,02fb8a44-98f5-4167-9353-5210a980050e,-80.5155279099449,43.4288316711328,KIT 4,306.3m 150mm  CI,TREATED,150.0,CI,NO,NONE,1962-01-01 00:00:00,N,5.0,N,N,5.05,N,N,e9e0d6e0-0af3-4860-9f0d-073e1a154e41,306.252217406583
8387,2011-12-15 15:38:26,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8673,MARKWOOD DR,86864,150.0,1968-01-01,DI,Y,66606aad-fcb6-4769-b206-bcee7fda5b7c,-80.5321587718922,43.4417782611903,KIT 5,9.1m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-09-01 00:00:00,N,6.0,N,N,8.5,N,Y,751b8834-df1e-4019-bac1-0951caa51e5e,9.12696709112736
8387,2011-12-15 15:38:26,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8673,MARKWOOD DR,86864,150.0,1968-01-01,DI,Y,66606aad-fcb6-4769-b206-bcee7fda5b7c,-80.5321587718922,43.4417782611903,KIT 5,173.5m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-09-01 00:00:00,N,6.0,N,N,5.7,N,Y,f3d6d8f6-cec3-4c80-98c9-f0e7c60c175c,173.513634960403
8387,2011-12-15 15:38:26,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8673,MARKWOOD DR,86864,150.0,1968-01-01,DI,Y,66606aad-fcb6-4769-b206-bcee7fda5b7c,-80.5321587718922,43.4417782611903,KIT 5,313.7m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-09-01 00:00:00,N,6.0,N,N,8.5,N,Y,7c591ae8-b563-4852-b6b9-6144516edd0d,313.680994145496
8387,2011-12-15 15:38:26,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8673,MARKWOOD DR,86864,150.0,1968-01-01,DI,Y,66606aad-fcb6-4769-b206-bcee7fda5b7c,-80.5321587718922,43.4417782611903,KIT 5,9.5m 150mm  DI,TREATED,150.0,DI,NO,NONE,1968-09-01 00:00:00,N,6.0,N,N,8.5,N,Y,82398923-5f86-4eb7-98e3-1ee8bcef0feb,9.48867601432102
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,1.2m 450mm  CPP,TREATED,450.0,CPP,NO,NONE,1988-01-01 00:00:00,N,0.0,N,N,9.35,N,N,cd5ab75c-21df-447a-b7f7-389a0a6daf9c,1.19915410586268
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,2.1m 450mm  PVC,TREATED,450.0,PVC,NO,NONE,2018-08-02 00:00:00,N,0.0,N,N,9.35,N,N,75da9e7a-2b6a-4a62-8870-c5cc9e165518,2.10002229044935
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,12.9m 450mm  CPP,TREATED,450.0,CPP,NO,NONE,1988-01-01 00:00:00,N,6.0,N,N,5.43,N,N,c43e600c-18ed-4d55-8dd3-e35a766ea5e6,12.850011125721
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,.7m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2000-06-01 00:00:00,N,0.0,N,N,9.35,N,N,41215a69-6f68-4bd0-a3b9-33b3de326cef,0.66710850735518
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,67.2m 150mm  DI,TREATED,150.0,DI,NO,NONE,1981-06-01 00:00:00,N,5.0,N,N,4.7,N,N,a979426d-c21d-4f53-b3dc-cedadd229c12,67.1845331558976
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,1.7m 50mm  PVC,TREATED,50.0,PVC,NO,NONE,2006-01-01 00:00:00,N,5.0,N,N,9.35,N,N,6c58865a-6321-4f1b-8673-2b1910acfa7b,1.65460835852878
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,36.7m 50mm  PVC,TREATED,50.0,PVC,NO,NONE,2006-01-01 00:00:00,N,5.0,N,N,9.35,N,N,d1ee9858-12fd-4314-b9ed-292f0682da89,36.6603801732616
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,3.3m 50mm  PVC,TREATED,50.0,PVC,NO,NONE,2006-01-01 00:00:00,N,5.0,N,N,9.35,N,N,4b374e15-e0c0-43e4-b68a-ed4b21bbca3a,3.32772632618896
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,3.4m 150mm  DI,TREATED,150.0,DI,NO,NONE,1981-06-01 00:00:00,N,6.0,N,N,8.5,N,N,5a1a5476-956a-489f-ae20-c87622d68f7e,3.40337496406997
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,.7m 150mm  DI,TREATED,150.0,DI,NO,NONE,1981-06-01 00:00:00,N,6.0,N,N,8.5,N,N,56b27c98-234e-4200-b0a2-31ee4fb41fad,0.703543147083919
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,2.2m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2000-06-01 00:00:00,N,6.0,N,N,9.35,N,N,5bc3d4bc-4b08-43b6-82c2-a67d71c58a40,2.17186435147374
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,16.2m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2000-06-01 00:00:00,N,6.0,N,N,9.35,N,N,e5ebfb88-c528-49e5-9b8a-9fab51f20607,16.2486916672274
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,1.1m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2000-06-01 00:00:00,N,0.0,N,N,9.35,N,N,1b22fe33-b7dd-4b65-af64-e3fbf4457d8a,1.09946619755407
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,2.1m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2000-06-01 00:00:00,N,0.0,N,N,9.35,N,N,386b504a-4c23-4949-8aa3-8a3106a88b5f,2.0748775767166
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,1.4m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2000-06-01 00:00:00,N,6.0,N,N,9.35,N,N,8c61a8ca-9fb2-41a5-9035-78228398d648,1.41667431687667
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 2E,231m 750mm  CPP,TREATED,750.0,CPP,NO,NONE,1987-01-01 00:00:00,N,7.0,N,N,9.35,N,N,95681e9b-68dd-4ff7-b049-547ec7764315,231.014138791217
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,66.5m 750mm  CPP,TREATED,750.0,CPP,NO,NONE,1987-01-01 00:00:00,N,6.0,N,N,9.35,N,N,79185981-d95e-44a0-91da-17ff2a50cdcf,66.5186263089513
8389,2000-09-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988-01-01,CPP,Y,5af54f3d-2e9f-48a1-bd50-8510dda669bf,-80.4189661503071,43.4250620931865,KIT 4,5.5m 450mm  DI,TREATED,450.0,DI,NO,NONE,1975-05-01 00:00:00,N,6.0,N,N,8.5,N,N,edd6fb27-c218-4ce4-a37d-44aaa896754d,5.49234735636928
8390,2001-03-21 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6181,LARKSPUR CRES,23530,150.0,1964-01-01,CI,Y,1b6d1c7a-58ae-46ac-861f-06c068314c25,-80.5204594684839,43.4262928861025,KIT 5,12.3m 150mm  CI,TREATED,150.0,CI,NO,NONE,1964-01-01 00:00:00,N,5.0,N,N,7.85,N,Y,c99bed32-f882-4352-b2ae-1f069d1fb5c7,12.3380541747856
8390,2001-03-21 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6181,LARKSPUR CRES,23530,150.0,1964-01-01,CI,Y,1b6d1c7a-58ae-46ac-861f-06c068314c25,-80.5204594684839,43.4262928861025,KIT 5,325m 150mm  CI,TREATED,150.0,CI,NO,NONE,1964-01-01 00:00:00,N,5.0,N,N,7.45,N,Y,01321383-52bb-430b-92cd-9417ae9ea2a5,324.986116114745
8391,1999-04-21 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23157,PENROSE AVE,30520,150.0,1966-01-01,CI,Y,2792377c-b402-40cd-96a2-b4317315c5ff,-80.4497178273387,43.4457625662409,KIT 4,12.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1967-01-01 00:00:00,N,5.0,N,N,7.85,N,N,a5bdbc61-3806-4ac5-a122-d5d9fcb57822,12.2007538395742
8391,1999-04-21 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23157,PENROSE AVE,30520,150.0,1966-01-01,CI,Y,2792377c-b402-40cd-96a2-b4317315c5ff,-80.4497178273387,43.4457625662409,KIT 4,78.6m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,4.65,N,N,9944e708-ef15-4319-97f9-6a638ffe0b40,78.5655981284131
8392,2002-10-12 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,15929,CONFEDERATION DR,7740,150.0,1966-01-01,DI,Y,00c3dc35-e40b-4067-92ff-b14f1cc64ab4,-80.4477447281024,43.4607270992394,KIT 4,128.3m 150mm  DI,TREATED,150.0,DI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,6.1,N,N,1b49d67e-049d-46e4-b312-bf2ece0e2966,128.266787431417
8392,2002-10-12 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,15929,CONFEDERATION DR,7740,150.0,1966-01-01,DI,Y,00c3dc35-e40b-4067-92ff-b14f1cc64ab4,-80.4477447281024,43.4607270992394,KIT 4,12.3m 150mm  DI,TREATED,150.0,DI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,4.58,N,N,5d0aae30-1092-4afd-86aa-b3013b5a1b12,12.3438080291181
8393,1999-04-09 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11673,JACKSON AVE,20520,150.0,1947-01-01,CI,Y,d2bd7986-f576-434c-871f-1d29cc60e994,-80.4625434043721,43.4403863173154,KIT 4,86.7m 150mm  CI,TREATED,150.0,CI,NO,NONE,1947-01-01 00:00:00,N,5.0,N,N,4.55,N,N,1c364b45-059c-4f8b-b759-2ceca2f983d2,86.6996613931421
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,10.8m 50mm  PVC,UNTREATED,50.0,PVC,NO,NONE,2013-05-30 00:00:00,N,0.0,N,N,9.35,N,N,14c977db-6e08-4ea6-8536-29876df2deac,10.7622635131911
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,1.5m 300mm  PVC,UNTREATED,300.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,21d40110-4dd3-4b76-858b-804736fa3b0a,1.51298528631861
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,.7m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,cf4e62f9-870a-4e35-ab24-91536ee26c83,0.711066761336037
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,.3m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,e1efd111-e6e1-4e67-92de-1a48065ac400,0.277382227389768
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,.9m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,20256ff8-c87f-4390-89af-5a9843540529,0.891304044971784
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,8.1m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2013-12-11 00:00:00,N,6.0,N,N,9.35,N,N,d17c0652-cca4-4859-a531-ec0b79e70d3f,8.05618559531744
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,3.4m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2013-12-11 00:00:00,N,6.0,N,N,9.35,N,N,3d04958e-12f7-4f89-abe6-d539ab53dcb0,3.40408922425411
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,5.1m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2012-01-01 00:00:00,N,0.0,N,N,9.35,N,N,b4259f43-345c-4b83-95c5-e52a58a0599c,5.13622425939972
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,2.3m 450mm  PVC,UNTREATED,450.0,PVC,NO,NONE,2012-01-01 00:00:00,N,0.0,N,N,9.35,N,N,fb3d639c-43f8-4424-9f3e-9cd54d9f4e17,2.30803817145753
8394,2009-07-02 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974-01-01,DI,Y,8741c0a6-cc0e-4762-8746-3602d2da3921,-80.5155740608119,43.4495333409789,KIT 4,1.6m 300mm  PVC,UNTREATED,300.0,PVC,NO,NONE,2009-12-01 00:00:00,N,0.0,N,N,9.35,N,N,5c770b58-81f9-49a8-ae3e-18ed3974b8dc,1.57764757164178
